league,season,team,player,nation,pos,age,born,90s,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks
ENG-Premier League,2526,Sunderland,Enzo Le Fée,FRA,"MF,FW",25.0,2000.0,32.6,,,,,,,98,,,,,,,,
ENG-Premier League,2526,Sunderland,Granit Xhaka,SUI,MF,32.0,1992.0,32.3,,,,,,,99,,,,,,,,
ENG-Premier League,2526,Sunderland,Habib Diarra,SEN,MF,21.0,2004.0,15.6,,,,,,,32,,,,,,,,
ENG-Premier League,2526,Sunderland,Jenson Seelt,NED,DF,22.0,2003.0,1.5,,,,,,,1,,,,,,,,
ENG-Premier League,2526,Sunderland,Jocelin Ta Bi,CIV,MF,20.0,2005.0,0.4,,,,,,,5,,,,,,,,
ENG-Premier League,2526,Sunderland,Luke O'Nien,ENG,DF,30.0,1994.0,6.3,,,,,,,7,,,,,,,,
ENG-Premier League,2526,Sunderland,Lutsharel Geertruida,NED,"DF,MF",25.0,2000.0,18.8,,,,,,,9,,,,,,,,
ENG-Premier League,2526,Sunderland,Marc Guiu,ESP,FW,19.0,2006.0,0.2,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Sunderland,Melker Ellborg,SWE,GK,22.0,2003.0,3.0,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Sunderland,Nilson Angulo,ECU,MF,22.0,2003.0,4.5,,,,,,,7,,,,,,,,
ENG-Premier League,2526,Sunderland,Noah Sadiki,COD,MF,20.0,2004.0,32.1,,,,,,,21,,,,,,,,
ENG-Premier League,2526,Sunderland,Nordi Mukiele,FRA,DF,27.0,1997.0,30.9,,,,,,,85,,,,,,,,
ENG-Premier League,2526,Sunderland,Omar Alderete,PAR,DF,28.0,1996.0,31.1,,,,,,,11,,,,,,,,
ENG-Premier League,2526,Sunderland,Patrick Roberts,ENG,"FW,MF",28.0,1997.0,0.3,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Sunderland,Reinildo Mandava,MOZ,DF,31.0,1994.0,21.8,,,,,,,23,,,,,,,,
ENG-Premier League,2526,Sunderland,Robin Roefs,NED,GK,22.0,2003.0,35.0,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Sunderland,Romaine Mundle,ENG,MF,22.0,2003.0,4.6,,,,,,,11,,,,,,,,
ENG-Premier League,2526,Sunderland,Simon Adingra,CIV,"MF,FW",23.0,2002.0,7.3,,,,,,,27,,,,,,,,
ENG-Premier League,2526,Sunderland,Trai Hume,NIR,"DF,MF",23.0,2002.0,33.7,,,,,,,88,,,,,,,,
ENG-Premier League,2526,Sunderland,Wilson Isidor,HAI,FW,24.0,2000.0,12.9,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Tottenham,Antonín Kinský,CZE,GK,22.0,2003.0,7.0,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Tottenham,Archie Gray,ENG,"MF,DF",19.0,2006.0,16.4,,,,,,,12,,,,,,,,
ENG-Premier League,2526,Tottenham,Ben Davies,WAL,DF,32.0,1993.0,1.5,,,,,,,3,,,,,,,,
ENG-Premier League,2526,Tottenham,Brennan Johnson,WAL,"MF,FW",24.0,2001.0,6.8,,,,,,,23,,,,,,,,
ENG-Premier League,2526,Tottenham,Callum Olusesi,ENG,MF,18.0,2007.0,0.2,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Tottenham,Conor Gallagher,ENG,MF,25.0,2000.0,13.2,,,,,,,23,,,,,,,,
ENG-Premier League,2526,Tottenham,Cristian Romero,ARG,DF,27.0,1998.0,20.8,,,,,,,1,,,,,,,,
ENG-Premier League,2526,Tottenham,Dane Scarlett,ENG,FW,21.0,2004.0,0.1,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Tottenham,Destiny Udogie,ITA,"DF,MF",22.0,2002.0,14.9,,,,,,,27,,,,,,,,
ENG-Premier League,2526,Tottenham,Djed Spence,ENG,"DF,MF",24.0,2000.0,22.8,,,,,,,49,,,,,,,,
ENG-Premier League,2526,Tottenham,Dominic Solanke,ENG,FW,27.0,1997.0,11.1,,,,,,,2,,,,,,,,
ENG-Premier League,2526,Tottenham,Guglielmo Vicario,ITA,GK,28.0,1996.0,31.0,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Tottenham,James Maddison,ENG,"FW,MF",28.0,1996.0,0.4,,,,,,,6,,,,,,,,
ENG-Premier League,2526,Tottenham,James Rowswell,ENG,DF,19.0,2006.0,0.0,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Tottenham,João Palhinha,POR,MF,30.0,1995.0,24.4,,,,,,,4,,,,,,,,
ENG-Premier League,2526,Tottenham,Jun'ai Byfield,ENG,DF,16.0,2008.0,0.0,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Tottenham,Kevin Danso,AUT,DF,26.0,1998.0,16.6,,,,,,,7,,,,,,,,
ENG-Premier League,2526,Tottenham,Lucas Bergvall,SWE,MF,19.0,2006.0,10.7,,,,,,,19,,,,,,,,
ENG-Premier League,2526,Tottenham,Mathys Tel,FRA,"MF,FW",20.0,2005.0,15.0,,,,,,,92,,,,,,,,
ENG-Premier League,2526,Tottenham,Micky van de Ven,NED,DF,24.0,2001.0,33.8,,,,,,,3,,,,,,,,
ENG-Premier League,2526,Tottenham,Mohammed Kudus,GHA,"MF,FW",24.0,2000.0,17.1,,,,,,,122,,,,,,,,
ENG-Premier League,2526,Tottenham,Pape Matar Sarr,SEN,MF,22.0,2002.0,15.5,,,,,,,8,,,,,,,,
ENG-Premier League,2526,Tottenham,Pedro Porro,ESP,DF,25.0,1999.0,31.1,,,,,,,232,,,,,,,,
ENG-Premier League,2526,Tottenham,Radu Drăgușin,ROU,DF,23.0,2002.0,5.7,,,,,,,3,,,,,,,,
ENG-Premier League,2526,Tottenham,Randal Kolo Muani,FRA,"FW,MF",26.0,1998.0,18.5,,,,,,,18,,,,,,,,
ENG-Premier League,2526,Tottenham,Richarlison,BRA,"FW,MF",28.0,1997.0,21.8,,,,,,,18,,,,,,,,
ENG-Premier League,2526,Tottenham,Rodrigo Bentancur,URU,MF,28.0,1997.0,20.9,,,,,,,7,,,,,,,,
ENG-Premier League,2526,Tottenham,Souza,BRA,MF,19.0,2006.0,1.6,,,,,,,3,,,,,,,,
ENG-Premier League,2526,Tottenham,Wilson Odobert,FRA,"MF,FW",20.0,2004.0,10.9,,,,,,,28,,,,,,,,
ENG-Premier League,2526,Tottenham,Xavi Simons,NED,"MF,FW",22.0,2003.0,19.5,,,,,,,51,,,,,,,,
ENG-Premier League,2526,Tottenham,Yves Bissouma,MLI,MF,28.0,1996.0,6.7,,,,,,,1,,,,,,,,
ENG-Premier League,2526,West Ham,Aaron Wan-Bissaka,COD,"DF,MF",27.0,1997.0,23.1,,,,,,,43,,,,,,,,
ENG-Premier League,2526,West Ham,Adama Traoré,ESP,"FW,MF",29.0,1996.0,1.3,,,,,,,12,,,,,,,,
ENG-Premier League,2526,West Ham,Alphonse Areola,FRA,GK,32.0,1993.0,20.0,,,,,,,0,,,,,,,,
ENG-Premier League,2526,West Ham,Andy Irving,SCO,MF,25.0,2000.0,1.8,,,,,,,12,,,,,,,,
ENG-Premier League,2526,West Ham,Axel Disasi,FRA,DF,27.0,1998.0,13.9,,,,,,,0,,,,,,,,
ENG-Premier League,2526,West Ham,Callum Marshall,NIR,FW,20.0,2004.0,0.7,,,,,,,0,,,,,,,,
ENG-Premier League,2526,West Ham,Callum Wilson,ENG,FW,33.0,1992.0,13.9,,,,,,,5,,,,,,,,
ENG-Premier League,2526,West Ham,Crysencio Summerville,NED,"MF,FW",23.0,2001.0,27.4,,,,,,,59,,,,,,,,
ENG-Premier League,2526,West Ham,El Hadji Malick Diouf,SEN,"DF,MF",20.0,2004.0,30.1,,,,,,,109,,,,,,,,
ENG-Premier League,2526,West Ham,Ezra Mayers,BRB,DF,18.0,2007.0,1.3,,,,,,,3,,,,,,,,
ENG-Premier League,2526,West Ham,Freddie Potts,ENG,MF,21.0,2003.0,13.0,,,,,,,34,,,,,,,,
ENG-Premier League,2526,West Ham,George Earthy,ENG,MF,20.0,2004.0,0.1,,,,,,,0,,,,,,,,
ENG-Premier League,2526,West Ham,Guido Rodríguez,ARG,MF,31.0,1994.0,2.0,,,,,,,2,,,,,,,,
ENG-Premier League,2526,West Ham,Igor,BRA,DF,27.0,1998.0,1.2,,,,,,,0,,,,,,,,
ENG-Premier League,2526,West Ham,James Ward-Prowse,ENG,MF,30.0,1994.0,4.6,,,,,,,22,,,,,,,,
ENG-Premier League,2526,West Ham,Jarrod Bowen,ENG,"MF,FW",28.0,1996.0,37.8,,,,,,,148,,,,,,,,
ENG-Premier League,2526,West Ham,Jean-Clair Todibo,FRA,DF,25.0,1999.0,20.2,,,,,,,2,,,,,,,,
ENG-Premier League,2526,West Ham,Konstantinos Mavropanos,GRE,DF,27.0,1997.0,28.2,,,,,,,4,,,,,,,,
ENG-Premier League,2526,West Ham,Kyle Walker-Peters,ENG,DF,28.0,1997.0,15.4,,,,,,,20,,,,,,,,
ENG-Premier League,2526,West Ham,Lucas Paquetá,BRA,"MF,FW",27.0,1997.0,16.8,,,,,,,36,,,,,,,,
ENG-Premier League,2526,West Ham,Luis Guilherme,BRA,FW,19.0,2006.0,1.4,,,,,,,0,,,,,,,,
ENG-Premier League,2526,West Ham,Mads Hermansen,DEN,GK,25.0,2000.0,18.0,,,,,,,0,,,,,,,,
ENG-Premier League,2526,West Ham,Mateus Fernandes,POR,MF,21.0,2004.0,33.5,,,,,,,51,,,,,,,,
ENG-Premier League,2526,West Ham,Max Kilman,ENG,DF,28.0,1997.0,17.3,,,,,,,2,,,,,,,,
ENG-Premier League,2526,West Ham,Mohamadou Kanté,FRA,MF,19.0,2005.0,0.8,,,,,,,0,,,,,,,,
ENG-Premier League,2526,West Ham,Nayef Aguerd,MAR,DF,29.0,1996.0,2.0,,,,,,,2,,,,,,,,
ENG-Premier League,2526,West Ham,Niclas Füllkrug,GER,FW,32.0,1993.0,4.5,,,,,,,0,,,,,,,,
ENG-Premier League,2526,West Ham,Oliver Scarles,ENG,"DF,MF",19.0,2005.0,7.3,,,,,,,35,,,,,,,,
ENG-Premier League,2526,West Ham,Pablo,BRA,"MF,FW",21.0,2004.0,9.1,,,,,,,5,,,,,,,,
ENG-Premier League,2526,West Ham,Soungoutou Magassa,FRA,MF,21.0,2003.0,10.9,,,,,,,9,,,,,,,,
ENG-Premier League,2526,West Ham,Tomáš Souček,CZE,MF,30.0,1995.0,24.4,,,,,,,14,,,,,,,,
ENG-Premier League,2526,West Ham,Valentín Castellanos,ARG,FW,26.0,1998.0,15.4,,,,,,,9,,,,,,,,
ENG-Premier League,2526,Wolves,Adam Armstrong,ENG,"FW,MF",28.0,1997.0,12.7,,,,,,,5,,,,,,,,
ENG-Premier League,2526,Wolves,André,BRA,MF,24.0,2001.0,30.7,,,,,,,40,,,,,,,,
ENG-Premier League,2526,Wolves,Angel Gomes,ENG,"MF,FW",24.0,2000.0,5.1,,,,,,,12,,,,,,,,
ENG-Premier League,2526,Wolves,Daniel Bentley,ENG,GK,32.0,1993.0,3.0,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Wolves,David Møller Wolfe,NOR,"MF,DF",23.0,2002.0,11.7,,,,,,,32,,,,,,,,
ENG-Premier League,2526,Wolves,Emmanuel Agbadou,CIV,DF,28.0,1997.0,12.2,,,,,,,13,,,,,,,,
ENG-Premier League,2526,Wolves,Fer López,ESP,MF,21.0,2004.0,2.6,,,,,,,4,,,,,,,,
ENG-Premier League,2526,Wolves,Hugo Bueno,ESP,"MF,DF",22.0,2002.0,26.3,,,,,,,166,,,,,,,,
ENG-Premier League,2526,Wolves,Hwang Hee-chan,KOR,"FW,MF",29.0,1996.0,16.1,,,,,,,19,,,,,,,,
ENG-Premier League,2526,Wolves,Jackson Tchatchoua,CMR,"MF,DF",23.0,2001.0,20.5,,,,,,,90,,,,,,,,
ENG-Premier League,2526,Wolves,Jean-Ricner Bellegarde,HAI,"MF,FW",27.0,1998.0,13.9,,,,,,,25,,,,,,,,
ENG-Premier League,2526,Wolves,Jerome Abbey,ENG,MF,15.0,2009.0,0.2,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Wolves,Jhon Arias,COL,"FW,MF",27.0,1997.0,12.5,,,,,,,30,,,,,,,,
ENG-Premier League,2526,Wolves,José Sá,POR,GK,32.0,1993.0,23.0,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Wolves,João Gomes,BRA,MF,24.0,2001.0,31.4,,,,,,,31,,,,,,,,
ENG-Premier League,2526,Wolves,Jørgen Strand Larsen,NOR,FW,25.0,2000.0,15.6,,,,,,,3,,,,,,,,
ENG-Premier League,2526,Wolves,Ki-Jana Hoever,NED,"MF,DF",23.0,2002.0,4.7,,,,,,,22,,,,,,,,
ENG-Premier League,2526,Wolves,Ladislav Krejčí,CZE,"DF,MF",26.0,1999.0,26.2,,,,,,,17,,,,,,,,
ENG-Premier League,2526,Wolves,Marshall Munetsi,ZIM,"MF,FW",29.0,1996.0,9.7,,,,,,,14,,,,,,,,
ENG-Premier League,2526,Wolves,Mateus Mane,POR,MF,17.0,2007.0,19.9,,,,,,,94,,,,,,,,
ENG-Premier League,2526,Wolves,Matt Doherty,IRL,"DF,MF",33.0,1992.0,8.7,,,,,,,8,,,,,,,,
ENG-Premier League,2526,Wolves,Pedro Lima,BRA,MF,19.0,2006.0,2.9,,,,,,,10,,,,,,,,
ENG-Premier League,2526,Wolves,Rodrigo Gomes,POR,"MF,FW",22.0,2003.0,10.7,,,,,,,24,,,,,,,,
ENG-Premier League,2526,Wolves,Sam Johnstone,ENG,GK,32.0,1993.0,12.0,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Wolves,Santiago Bueno,URU,DF,26.0,1998.0,28.4,,,,,,,6,,,,,,,,
ENG-Premier League,2526,Wolves,Saša Kalajdžić,AUT,"FW,MF",28.0,1997.0,0.2,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Wolves,Tawanda Chirewa,ZIM,MF,21.0,2003.0,0.3,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Wolves,Tolu Arokodare,NGA,FW,24.0,2000.0,15.8,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Wolves,Tom Edozie,ENG,MF,19.0,2006.0,0.2,,,,,,,0,,,,,,,,
ENG-Premier League,2526,Wolves,Toti Gomes,POR,DF,26.0,1999.0,15.8,,,,,,,11,,,,,,,,
ENG-Premier League,2526,Wolves,Yerson Mosquera,COL,DF,24.0,2001.0,23.7,,,,,,,18,,,,,,,,
ESP-La Liga,2425,Alavés,Abde Rebbach,ALG,"MF,FW",25.0,1998.0,4.3,,,,,,,17,,,,,,,,
ESP-La Liga,2425,Alavés,Abdel Abqar,MAR,DF,25.0,1999.0,27.4,,,,,,,5,,,,,,,,
ESP-La Liga,2425,Alavés,Adrian Rodriguez,ESP,GK,23.0,2000.0,1.4,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Alavés,Aleksandar Sedlar,SRB,DF,32.0,1991.0,6.6,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Alavés,Ander Guevara,ESP,MF,27.0,1997.0,21.6,,,,,,,4,,,,,,,,
ESP-La Liga,2425,Alavés,Antonio Blanco,ESP,MF,24.0,2000.0,30.3,,,,,,,27,,,,,,,,
ESP-La Liga,2425,Alavés,Antonio Sivera,ESP,GK,27.0,1996.0,31.2,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Alavés,Asier Villalibre,ESP,FW,26.0,1997.0,3.7,,,,,,,2,,,,,,,,
ESP-La Liga,2425,Alavés,Carles Aleñá,ESP,MF,26.0,1998.0,12.1,,,,,,,31,,,,,,,,
ESP-La Liga,2425,Alavés,Carlos Benavídez,URU,MF,26.0,1998.0,5.4,,,,,,,1,,,,,,,,
ESP-La Liga,2425,Alavés,Carlos Martín,ESP,"MF,FW",22.0,2002.0,14.8,,,,,,,24,,,,,,,,
ESP-La Liga,2425,Alavés,Carlos Vicente,ESP,MF,25.0,1999.0,34.4,,,,,,,266,,,,,,,,
ESP-La Liga,2425,Alavés,Facundo Garcés,MAS,DF,24.0,1999.0,7.5,,,,,,,1,,,,,,,,
ESP-La Liga,2425,Alavés,Hugo Novoa,ESP,"MF,DF",21.0,2003.0,2.6,,,,,,,7,,,,,,,,
ESP-La Liga,2425,Alavés,Jesús Owono,EQG,GK,23.0,2001.0,5.4,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Alavés,Joan Jordán,ESP,MF,30.0,1994.0,15.7,,,,,,,107,,,,,,,,
ESP-La Liga,2425,Alavés,Jon Guridi,ESP,MF,29.0,1995.0,23.1,,,,,,,17,,,,,,,,
ESP-La Liga,2425,Alavés,Kiké,ESP,FW,34.0,1989.0,28.2,,,,,,,13,,,,,,,,
ESP-La Liga,2425,Alavés,Luis Rioja,ESP,"FW,MF",30.0,1993.0,0.3,,,,,,,6,,,,,,,,
ESP-La Liga,2425,Alavés,Luka Romero,ARG,"MF,FW",19.0,2004.0,2.2,,,,,,,10,,,,,,,,
ESP-La Liga,2425,Alavés,Manu Sánchez,ESP,DF,23.0,2000.0,29.3,,,,,,,76,,,,,,,,
ESP-La Liga,2425,Alavés,Moussa Diarra,MLI,DF,23.0,2000.0,20.7,,,,,,,20,,,,,,,,
ESP-La Liga,2425,Alavés,Nahuel Tenaglia,ARG,DF,28.0,1996.0,32.5,,,,,,,84,,,,,,,,
ESP-La Liga,2425,Alavés,Pau Cabanes,ESP,MF,19.0,2005.0,2.1,,,,,,,12,,,,,,,,
ESP-La Liga,2425,Alavés,Pica,ESP,DF,22.0,2002.0,5.5,,,,,,,2,,,,,,,,
ESP-La Liga,2425,Alavés,Santiago Mouriño,URU,DF,22.0,2002.0,20.5,,,,,,,4,,,,,,,,
ESP-La Liga,2425,Alavés,Stoichkov,ESP,"MF,FW",30.0,1993.0,7.8,,,,,,,14,,,,,,,,
ESP-La Liga,2425,Alavés,Tomás Conechny,ARG,"MF,FW",26.0,1998.0,9.4,,,,,,,31,,,,,,,,
ESP-La Liga,2425,Alavés,Toni Martínez,ESP,FW,27.0,1997.0,11.2,,,,,,,6,,,,,,,,
ESP-La Liga,2425,Athletic Club,Adama Boiro,ESP,DF,22.0,2002.0,12.2,,,,,,,31,,,,,,,,
ESP-La Liga,2425,Athletic Club,Adu Ares,ESP,MF,22.0,2001.0,0.2,,,,,,,1,,,,,,,,
ESP-La Liga,2425,Athletic Club,Aingeru Olabarrieta,ESP,MF,18.0,2005.0,0.6,,,,,,,4,,,,,,,,
ESP-La Liga,2425,Athletic Club,Aitor Paredes,ESP,DF,24.0,2000.0,20.1,,,,,,,1,,,,,,,,
ESP-La Liga,2425,Athletic Club,Alex Padilla,ESP,GK,20.0,2003.0,3.6,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Athletic Club,Ander Herrera,ESP,MF,34.0,1989.0,3.0,,,,,,,1,,,,,,,,
ESP-La Liga,2425,Athletic Club,Andoni Gorosabel,ESP,DF,27.0,1996.0,16.5,,,,,,,41,,,,,,,,
ESP-La Liga,2425,Athletic Club,Beñat Prados,ESP,MF,23.0,2001.0,19.1,,,,,,,9,,,,,,,,
ESP-La Liga,2425,Athletic Club,Daniel Vivian,ESP,DF,25.0,1999.0,29.0,,,,,,,8,,,,,,,,
ESP-La Liga,2425,Athletic Club,Endika Buján,ESP,FW,21.0,2003.0,0.1,,,,,,,1,,,,,,,,
ESP-La Liga,2425,Athletic Club,Gorka Guruzeta,ESP,FW,27.0,1996.0,20.4,,,,,,,6,,,,,,,,
ESP-La Liga,2425,Athletic Club,Iñaki Williams,GHA,"MF,FW",30.0,1994.0,29.5,,,,,,,117,,,,,,,,
ESP-La Liga,2425,Athletic Club,Iñigo Lekue,ESP,DF,31.0,1993.0,8.6,,,,,,,16,,,,,,,,
ESP-La Liga,2425,Athletic Club,Iñigo Ruiz de Galarreta,ESP,MF,30.0,1993.0,16.4,,,,,,,28,,,,,,,,
ESP-La Liga,2425,Athletic Club,Javi Martón,ESP,FW,25.0,1999.0,0.6,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Athletic Club,Julen Agirrezabala,ESP,GK,23.0,2000.0,13.4,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Athletic Club,Maroan Sannadi,MAR,FW,23.0,2001.0,8.4,,,,,,,6,,,,,,,,
ESP-La Liga,2425,Athletic Club,Mikel Jauregizar,ESP,MF,20.0,2003.0,24.9,,,,,,,27,,,,,,,,
ESP-La Liga,2425,Athletic Club,Mikel Vesga,ESP,MF,31.0,1993.0,11.0,,,,,,,8,,,,,,,,
ESP-La Liga,2425,Athletic Club,Nico Williams,ESP,MF,22.0,2002.0,22.2,,,,,,,109,,,,,,,,
ESP-La Liga,2425,Athletic Club,Nicolás Serrano,ESP,MF,21.0,2003.0,1.2,,,,,,,13,,,,,,,,
ESP-La Liga,2425,Athletic Club,Oihan Sancet,ESP,MF,24.0,2000.0,18.0,,,,,,,17,,,,,,,,
ESP-La Liga,2425,Athletic Club,Peio Canales,ESP,MF,19.0,2005.0,2.9,,,,,,,16,,,,,,,,
ESP-La Liga,2425,Athletic Club,Unai Gómez,ESP,"MF,FW",21.0,2003.0,14.3,,,,,,,23,,,,,,,,
ESP-La Liga,2425,Athletic Club,Unai Núñez,ESP,DF,27.0,1997.0,7.2,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Athletic Club,Unai Simón,ESP,GK,27.0,1997.0,21.0,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Athletic Club,Yeray Álvarez,ESP,DF,29.0,1995.0,19.8,,,,,,,3,,,,,,,,
ESP-La Liga,2425,Athletic Club,Yuri Berchiche,ESP,DF,34.0,1990.0,22.7,,,,,,,42,,,,,,,,
ESP-La Liga,2425,Athletic Club,Álex Berenguer,ESP,"MF,FW",29.0,1995.0,26.0,,,,,,,178,,,,,,,,
ESP-La Liga,2425,Athletic Club,Álvaro djaló,GNB,"MF,FW",24.0,1999.0,7.3,,,,,,,14,,,,,,,,
ESP-La Liga,2425,Athletic Club,Óscar de Marcos,ESP,DF,35.0,1989.0,17.4,,,,,,,54,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Adrian Niño,ESP,FW,20.0,2004.0,0.1,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Alexander Sørloth,NOR,FW,28.0,1995.0,17.4,,,,,,,5,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33.0,1991.0,27.4,,,,,,,140,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Axel Witsel,BEL,DF,35.0,1989.0,9.5,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Clément Lenglet,FRA,DF,29.0,1995.0,21.9,,,,,,,4,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Conor Gallagher,ENG,MF,24.0,2000.0,18.1,,,,,,,13,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,César Azpilicueta,ESP,DF,34.0,1989.0,9.7,,,,,,,5,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Giuliano Simeone,ARG,MF,21.0,2002.0,21.4,,,,,,,51,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Jan Oblak,SVN,GK,31.0,1993.0,36.0,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Javi Galán,ESP,DF,29.0,1994.0,19.8,,,,,,,57,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,José María Giménez,URU,DF,29.0,1995.0,22.2,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Juan Musso,ARG,GK,30.0,1994.0,2.0,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Julián Álvarez,ARG,FW,24.0,2000.0,27.9,,,,,,,69,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Koke,ESP,MF,32.0,1992.0,21.4,,,,,,,23,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Marcos Llorente,ESP,"DF,MF",29.0,1995.0,27.9,,,,,,,62,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Nahuel Molina,ARG,DF,26.0,1998.0,17.7,,,,,,,55,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Pablo Barrios,ESP,MF,21.0,2003.0,25.9,,,,,,,26,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Reinildo Mandava,MOZ,"DF,MF",30.0,1994.0,10.5,,,,,,,8,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Robin Le Normand,ESP,DF,27.0,1996.0,23.9,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Rodrigo De Paul,ARG,MF,30.0,1994.0,23.4,,,,,,,57,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Rodrigo Riquelme,ESP,"MF,DF",24.0,2000.0,5.7,,,,,,,35,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Samuel Lino,BRA,MF,24.0,1999.0,17.2,,,,,,,41,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Thomas Lemar,FRA,MF,28.0,1995.0,0.9,,,,,,,3,,,,,,,,
ESP-La Liga,2425,Atlético Madrid,Ángel Correa,ARG,FW,29.0,1995.0,8.9,,,,,,,24,,,,,,,,
ESP-La Liga,2425,Barcelona,Alejandro Balde,ESP,DF,20.0,2003.0,25.4,,,,,,,68,,,,,,,,
ESP-La Liga,2425,Barcelona,Andreas Christensen,DEN,DF,28.0,1996.0,2.8,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Barcelona,Ansu Fati,ESP,MF,21.0,2002.0,2.6,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Barcelona,Dani Olmo,ESP,MF,26.0,1998.0,13.5,,,,,,,21,,,,,,,,
ESP-La Liga,2425,Barcelona,Daniel Rodriguez,ESP,MF,18.0,2005.0,0.4,,,,,,,3,,,,,,,,
ESP-La Liga,2425,Barcelona,Eric García,ESP,"DF,MF",23.0,2001.0,17.4,,,,,,,6,,,,,,,,
ESP-La Liga,2425,Barcelona,Fermin López,ESP,MF,21.0,2003.0,13.9,,,,,,,47,,,,,,,,
ESP-La Liga,2425,Barcelona,Ferran Torres,ESP,"FW,MF",24.0,2000.0,12.3,,,,,,,17,,,,,,,,
ESP-La Liga,2425,Barcelona,Frenkie de Jong,NED,MF,27.0,1997.0,12.7,,,,,,,5,,,,,,,,
ESP-La Liga,2425,Barcelona,Gavi,ESP,MF,19.0,2004.0,12.1,,,,,,,8,,,,,,,,
ESP-La Liga,2425,Barcelona,Gerard Martín,ESP,DF,22.0,2002.0,11.5,,,,,,,35,,,,,,,,
ESP-La Liga,2425,Barcelona,Héctor Fort,ESP,DF,17.0,2006.0,6.5,,,,,,,12,,,,,,,,
ESP-La Liga,2425,Barcelona,Iñaki Peña,ESP,GK,25.0,1999.0,15.5,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Barcelona,Iñigo Martínez,ESP,DF,33.0,1991.0,27.7,,,,,,,8,,,,,,,,
ESP-La Liga,2425,Barcelona,Jules Koundé,FRA,DF,25.0,1998.0,28.9,,,,,,,62,,,,,,,,
ESP-La Liga,2425,Barcelona,Lamine Yamal,ESP,"MF,FW",17.0,2007.0,31.7,,,,,,,104,,,,,,,,
ESP-La Liga,2425,Barcelona,Marc Bernal,ESP,MF,17.0,2007.0,2.7,,,,,,,0,,,,,,,,
ESP-La Liga,2425,Barcelona,Marc Casado,ESP,MF,20.0,2003.0,17.9,,,,,,,9,,,,,,,,
