date,match_id,round,match,team,opponent,player,xg,xgot,x,y,shot_type,goal_type,situation,body_part,minute,outcome
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Lamine Yamal,0.018977290019393,0.046115890145302,18.9,73.2,save,,open_play,left-foot,61,saved
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Belgium,Spain,Maxim De Cuyper,0.049605846405029,0.0,9.2,31.7,miss,,open_play,left-foot,55,missed
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Dani Olmo,0.030170893296599,0.0,19.8,39.7,miss,,corner,right-foot,53,missed
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Lamine Yamal,0.079926013946533,0.0,15.5,44.0,block,,open_play,left-foot,52,blocked
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Fabián Ruiz,0.025599870830774,0.0,15.0,58.3,block,,corner,left-foot,45,blocked
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Pedro Porro,0.034890726208687,0.0,18.5,67.5,miss,,open_play,left-foot,45,missed
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Belgium,Spain,Charles De Ketelaere,0.13474687933922,0.24477866292,7.3,52.8,goal,regular,open_play,head,41,goal
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Lamine Yamal,0.019931871443987,0.0,14.1,69.9,miss,,open_play,left-foot,40,missed
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Lamine Yamal,0.081494823098183,0.13107998669147,20.9,60.7,save,,free_kick,left-foot,35,saved
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Fabián Ruiz,0.44747859239578,0.80252772569656,7.0,47.2,goal,regular,open_play,right-foot,30,goal
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Dani Olmo,0.21846188604832,0.46496775746346,12.7,57.1,save,,open_play,right-foot,30,saved
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Lamine Yamal,0.035011015832424,0.0,19.5,55.2,miss,,open_play,left-foot,21,missed
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Belgium,Spain,Charles De Ketelaere,0.032986380159855,0.0,15.3,67.3,block,,fast_break,left-foot,15,blocked
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Alex Baena,0.10381326824427,0.0,13.3,57.7,block,,open_play,right-foot,13,blocked
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Rodri,0.12862095236778,0.0,11.0,54.2,block,,set_piece,right-foot,10,blocked
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Oscar Bobb,0.04271624237299,0.0,13.3,52.6,miss,,corner,left-foot,114,missed
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Antonio Nusa,0.014634354971349,0.0,10.0,26.2,block,,open_play,right-foot,114,blocked
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Bukayo Saka,0.060728576034307,0.28751361370087,4.9,67.5,save,,open_play,right-foot,110,saved
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Djed Spence,0.10965148359537,0.58265173435211,18.7,53.6,save,,open_play,right-foot,110,saved
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Bukayo Saka,0.085722826421261,0.15605300664902,9.4,69.7,save,,fast_break,left-foot,110,saved
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Patrick Berg,0.027391869574785,0.0,18.4,63.0,miss,,open_play,right-foot,109,missed
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Jude Bellingham,0.050534393638372,0.0,22.3,62.8,miss,,open_play,right-foot,105,missed
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Antonio Nusa,0.078825905919075,0.0,17.5,57.7,block,,open_play,left-foot,104,blocked
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Jude Bellingham,0.4425562620163,0.95643389225006,7.4,49.2,goal,regular,corner,right-foot,93,goal
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Morgan Rogers,0.02005316503346,0.042856752872467,28.8,47.8,save,,corner,right-foot,93,saved
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Harry Kane,0.013053443282843,0.20623721182346,3.0,32.8,save,,corner,head,93,saved
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Jude Bellingham,0.028054296970367,0.0,11.7,56.4,miss,,open_play,head,90,missed
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Antonio Nusa,0.031952608376741,0.070147410035133,12.5,28.0,save,,open_play,right-foot,85,saved
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Kristoffer Ajer,0.093827947974205,0.0,7.9,49.8,post,,corner,head,76,post
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Fredrik Aursnes,0.020735938102007,0.0,13.3,68.7,miss,,corner,right-foot,76,missed
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Erling Haaland,0.027703247964382,0.0,11.1,45.6,miss,,corner,head,53,missed
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Bukayo Saka,0.031078819185495,0.0,11.5,73.5,block,,open_play,left-foot,52,blocked
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Eberechi Eze,0.031312540173531,0.0,26.5,30.9,block,,free_kick,right-foot,48,blocked
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Harry Kane,0.027439968660474,0.24079538881779,27.7,45.8,save,,open_play,right-foot,45,saved
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Jude Bellingham,0.061407007277012,0.16288007795811,7.4,36.0,goal,regular,open_play,left-foot,45,goal
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Jude Bellingham,0.031230814754963,0.0,12.5,60.6,block,,corner,right-foot,45,blocked
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Alexander Sørloth,0.18907979130745,0.0,15.1,53.9,block,,fast_break,left-foot,44,blocked
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Martin Ødegaard,0.028544906526804,0.076111279428005,19.7,76.7,save,,open_play,left-foot,40,saved
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Alexander Sørloth,0.013391016051173,0.0,14.4,63.9,miss,,set_piece,left-foot,39,missed
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Andreas Schjelderup,0.023659355938435,0.42651143670082,12.0,23.7,goal,regular,open_play,left-foot,36,goal
2026-07-11,12813017,Quarterfinals,Norway v England,Norway,England,Erling Haaland,0.08342981338501,0.061907090246677,7.9,45.4,save,,open_play,head,35,saved
2026-07-11,12813017,Quarterfinals,Norway v England,England,Norway,Harry Kane,0.06372382491827,0.0,22.8,61.4,miss,,free_kick,right-foot,29,missed
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Lautaro Martínez,0.28118509054184,0.85621672868729,14.7,49.9,goal,regular,fast_break,right-foot,120,goal
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Thiago Almada,0.26116171479225,0.47779688239098,8.9,47.4,save,,fast_break,right-foot,120,saved
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Lionel Messi,0.10396744310856,0.0,12.9,63.4,block,,fast_break,left-foot,119,blocked
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Julián Alvarez,0.030631545931101,0.60799366235733,21.8,31.3,goal,regular,open_play,right-foot,112,goal
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Lionel Messi,0.073078982532024,0.14945144951344,18.8,53.8,save,,open_play,left-foot,112,saved
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Cristian Romero,0.0401396676898,0.0,9.7,47.0,miss,,corner,head,105,missed
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Lisandro Martínez,0.041970819234848,0.0,22.5,45.8,block,,open_play,right-foot,105,blocked
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Switzerland,Argentina,Ardon Jashari,0.014933394268155,0.0,27.3,55.0,miss,,open_play,left-foot,105,missed
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Lionel Messi,0.035466499626637,0.0,27.8,58.2,block,,free_kick,left-foot,103,blocked
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Switzerland,Argentina,Granit Xhaka,0.019117945805192,0.0,25.6,34.2,miss,,open_play,left-foot,99,missed
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Thiago Almada,0.017907656729221,0.0,20.9,35.1,post,,open_play,right-foot,95,post
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Thiago Almada,0.061513334512711,0.036169979721308,12.9,36.8,save,,open_play,right-foot,93,saved
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Julián Alvarez,0.015956209972501,0.0,28.1,35.4,miss,,corner,right-foot,92,missed
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Nicolás González,0.11234087496996,0.0,11.9,38.8,block,,open_play,left-foot,91,blocked
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Lautaro Martínez,0.054615914821625,0.0,13.6,58.2,block,,open_play,right-foot,91,blocked
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Lisandro Martínez,0.077358692884445,0.73891055583954,13.5,54.6,save,,corner,left-foot,90,saved
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Nicolás González,0.014258189126849,0.0,10.5,25.0,miss,,open_play,left-foot,90,missed
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Lionel Messi,0.036224760115147,0.0,21.2,43.6,miss,,corner,right-foot,90,missed
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Alexis Mac Allister,0.37616249918938,0.0,4.3,48.1,miss,,open_play,head,89,missed
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Switzerland,Argentina,Dan Ndoye,0.14005701243877,0.17521665990353,3.9,33.8,goal,regular,open_play,right-foot,67,goal
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Switzerland,Argentina,Granit Xhaka,0.016145758330822,0.11615077406168,30.9,65.2,save,,open_play,left-foot,66,saved
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Switzerland,Argentina,Dan Ndoye,0.027833653613925,0.10876622051001,9.2,39.9,save,,open_play,head,65,saved
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Switzerland,Argentina,Breel Embolo,0.077799737453461,0.61201077699661,8.6,49.7,save,,open_play,head,60,saved
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Switzerland,Argentina,Dan Ndoye,0.047225128859282,0.0,11.1,36.0,block,,open_play,right-foot,55,blocked
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Julián Alvarez,0.052155405282974,0.0,20.2,34.9,block,,open_play,left-foot,52,blocked
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Nahuel Molina,0.048463877290487,0.0,22.9,71.6,miss,,open_play,right-foot,50,missed
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Switzerland,Argentina,Fabian Rieder,0.062806524336338,0.0,23.5,48.3,block,,open_play,left-foot,47,blocked
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Switzerland,Argentina,Djibril Sow,0.026703588664532,0.008829802274704,24.8,52.1,save,,open_play,right-foot,20,saved
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Alexis Mac Allister,0.14413025975227,0.78148078918457,5.0,44.1,goal,regular,corner,head,10,goal
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Alexis Mac Allister,0.075417272746563,0.0,4.2,59.4,miss,,corner,head,9,missed
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Argentina,Switzerland,Alexis Mac Allister,0.056546736508608,0.0,19.1,60.3,block,,open_play,right-foot,9,blocked
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Switzerland,Argentina,Granit Xhaka,0.01519566308707,0.0,22.9,36.6,miss,,open_play,left-foot,7,missed
2026-07-12,12813015,Quarterfinals,Argentina v Switzerland,Switzerland,Argentina,Denis Zakaria,0.018475757911801,0.0,14.3,73.2,block,,open_play,right-foot,1,blocked
2026-07-14,12813008,Semifinals,France v Spain,France,Spain,Kylian Mbappé,0.017897360026836,0.0,22.9,29.1,miss,,open_play,right-foot,90,missed
2026-07-14,12813008,Semifinals,France v Spain,France,Spain,Ousmane Dembélé,0.032036002725363,0.020981473848224,11.9,72.6,save,,open_play,right-foot,90,saved
2026-07-14,12813008,Semifinals,France v Spain,France,Spain,Ousmane Dembélé,0.025294041261077,0.03544807061553,9.8,69.7,save,,open_play,left-foot,90,saved
2026-07-14,12813008,Semifinals,France v Spain,Spain,France,Nico Williams,0.026262396946549,0.0,4.5,29.5,miss,,open_play,left-foot,90,missed
2026-07-14,12813008,Semifinals,France v Spain,France,Spain,Kylian Mbappé,0.043997071683407,0.0,18.6,25.1,miss,,free_kick,right-foot,89,missed
2026-07-14,12813008,Semifinals,France v Spain,France,Spain,Désiré Doué,0.024121278896928,0.014245007187128,23.8,28.5,save,,open_play,right-foot,81,saved
2026-07-14,12813008,Semifinals,France v Spain,Spain,France,Ferran Torres,0.062194507569075,0.0,9.5,48.1,miss,,open_play,head,78,missed
2026-07-14,12813008,Semifinals,France v Spain,France,Spain,Désiré Doué,0.033152248710394,0.0,19.9,36.4,block,,corner,right-foot,68,blocked
2026-07-14,12813008,Semifinals,France v Spain,France,Spain,Kylian Mbappé,0.026229007169604,0.0,16.9,64.6,block,,open_play,right-foot,67,blocked
2026-07-14,12813008,Semifinals,France v Spain,France,Spain,Aurélien Tchouaméni,0.062760174274445,0.0,6.1,40.3,miss,,corner,right-foot,65,missed
2026-07-14,12813008,Semifinals,France v Spain,Spain,France,Pedro Porro,0.52183920145035,0.60880929231644,11.2,57.3,goal,regular,open_play,right-foot,58,goal
2026-07-14,12813008,Semifinals,France v Spain,Spain,France,Alex Baena,0.01924816891551,0.0,19.2,25.6,block,,open_play,right-foot,58,blocked
2026-07-14,12813008,Semifinals,France v Spain,Spain,France,Mikel Oyarzabal,0.020277179777622,0.0,21.6,30.5,miss,,open_play,left-foot,52,missed
2026-07-14,12813008,Semifinals,France v Spain,Spain,France,Fabián Ruiz,0.11652245372534,0.0,8.9,55.1,block,,open_play,left-foot,38,blocked
2026-07-14,12813008,Semifinals,France v Spain,Spain,France,Pedro Porro,0.014115251600742,0.0,26.0,71.6,miss,,open_play,right-foot,37,missed
2026-07-14,12813008,Semifinals,France v Spain,France,Spain,Bradley Barcola,0.03011005744338,0.0,19.7,31.9,miss,,open_play,right-foot,36,missed
2026-07-14,12813008,Semifinals,France v Spain,Spain,France,Dani Olmo,0.014436322264373,0.0,27.3,33.7,miss,,open_play,right-foot,34,missed
2026-07-14,12813008,Semifinals,France v Spain,Spain,France,Mikel Oyarzabal,0.7884,0.96310287714005,11.5,50.0,goal,penalty,penalty,left-foot,22,goal
2026-07-14,12813008,Semifinals,France v Spain,Spain,France,Alex Baena,0.051022928208113,0.0,18.2,70.8,block,,free_kick,right-foot,11,blocked
2026-07-14,12813008,Semifinals,France v Spain,France,Spain,Adrien Rabiot,0.012265191413462,0.0,25.3,52.3,miss,,corner,left-foot,6,missed
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Lautaro Martínez,0.5286825299263,0.97360396385193,3.6,47.2,goal,regular,open_play,head,90,goal
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Alexis Mac Allister,0.080212108790874,0.0,17.9,43.7,block,,open_play,right-foot,90,blocked
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Enzo Fernández,0.035226333886385,0.064282394945621,23.4,58.1,goal,regular,corner,right-foot,85,goal
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Enzo Fernández,0.026600014418364,0.0,27.5,47.9,miss,,open_play,right-foot,85,missed
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Rodrigo De Paul,0.018864382058382,0.0,27.9,50.7,block,,open_play,right-foot,84,blocked
2026-07-15,12812996,Semifinals,England v Argentina,England,Argentina,Morgan Rogers,0.048645999282598,0.0,21.9,38.3,block,,fast_break,right-foot,79,blocked
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Alexis Mac Allister,0.088259242475033,0.044511932879686,9.2,54.5,save,,open_play,head,76,saved
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Julián Alvarez,0.29330831766129,0.0,7.6,54.0,miss,,open_play,left-foot,76,missed
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Alexis Mac Allister,0.25167682766914,0.0,7.5,49.7,post,,open_play,head,76,post
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Nicolás González,0.13997891545296,0.22146497666836,8.3,50.7,save,,corner,head,69,saved
2026-07-15,12812996,Semifinals,England v Argentina,England,Argentina,Harry Kane,0.019673140719533,0.0,27.5,57.5,block,,open_play,right-foot,66,blocked
2026-07-15,12812996,Semifinals,England v Argentina,England,Argentina,Declan Rice,0.022610740736127,0.056823186576366,20.0,73.2,save,,open_play,right-foot,66,saved
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Enzo Fernández,0.016770914196968,0.0,23.8,69.7,miss,,open_play,right-foot,61,missed
2026-07-15,12812996,Semifinals,England v Argentina,England,Argentina,Anthony Gordon,0.38390743732452,0.96594017744064,5.2,47.4,goal,regular,open_play,right-foot,55,goal
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Leandro Paredes,0.017165925353765,0.0,26.3,73.2,miss,,open_play,right-foot,54,missed
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Julián Alvarez,0.055371578782797,0.0,5.2,69.5,miss,,open_play,right-foot,47,missed
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Julián Alvarez,0.088211730122566,0.2363208681345,9.1,67.1,save,,open_play,right-foot,47,saved
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Enzo Fernández,0.014143721200526,0.0,26.9,57.5,miss,,set_piece,right-foot,38,missed
2026-07-15,12812996,Semifinals,England v Argentina,Argentina,England,Lionel Messi,0.0078168101608753,0.0,26.7,41.6,block,,set_piece,left-foot,38,blocked
2026-07-15,12812996,Semifinals,England v Argentina,England,Argentina,John Stones,0.054891433566809,0.0,6.0,59.7,miss,,set_piece,head,33,missed
2026-07-18,12813003,Match for 3rd place,France v England,England,France,Jude Bellingham,0.31135907769203,0.79738193750381,7.1,52.0,goal,regular,fast_break,right-foot,90,goal
2026-07-18,12813003,Match for 3rd place,France v England,France,England,Ousmane Dembélé,0.32487913966179,0.85471171140671,12.3,60.5,goal,regular,fast_break,left-foot,90,goal
2026-07-18,12813003,Match for 3rd place,France v England,France,England,Bradley Barcola,0.024690603837371,0.0,20.7,32.1,block,,open_play,right-foot,90,blocked
2026-07-18,12813003,Match for 3rd place,France v England,England,France,Bukayo Saka,0.7884,0.89640229940414,11.5,50.0,goal,penalty,penalty,left-foot,87,goal
2026-07-18,12813003,Match for 3rd place,France v England,France,England,Kylian Mbappé,0.049621257930994,0.037687476724386,23.8,38.3,save,,open_play,right-foot,84,saved
2026-07-18,12813003,Match for 3rd place,France v England,France,England,Michael Olise,0.18926526606083,0.0,9.7,50.5,miss,,open_play,right-foot,81,missed
2026-07-18,12813003,Match for 3rd place,France v England,England,France,Morgan Rogers,0.067647956311703,0.0,10.7,38.9,block,,open_play,left-foot,80,blocked
2026-07-18,12813003,Match for 3rd place,France v England,England,France,Jude Bellingham,0.12565541267395,0.26985302567482,3.2,41.3,save,,open_play,right-foot,80,saved
2026-07-18,12813003,Match for 3rd place,France v England,France,England,Kylian Mbappé,0.04953046888113,0.0,5.1,33.5,block,,open_play,left-foot,79,blocked
2026-07-18,12813003,Match for 3rd place,France v England,France,England,Michael Olise,0.11687751859426,0.0,14.1,54.4,miss,,open_play,left-foot,75,missed
