season,date,match_id,stage,round,match,team,opponent,player,xg,xgot,x,y,shot_type,goal_type,situation,body_part,minute
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Senny Mayulu,0.32750809192657,0.23909746110439,13.8,47.8,goal,regular,assisted,left-foot,38
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Dani Olmo,0.019954495131969,0.0,46.3,41.5,miss,,fast-break,right-foot,38
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Vitinha,0.0099244639277458,0.0,22.9,39.4,miss,,corner,right-foot,30
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Achraf Hakimi,0.042295694351196,0.3670479953289,13.2,17.4,save,,free-kick,right-foot,30
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Senny Mayulu,0.05658795684576,0.0,21.0,62.4,block,,fast-break,left-foot,28
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Marcus Rashford,0.055523090064526,0.0,15.0,40.3,block,,corner,left-foot,28
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Dani Olmo,0.018032860010862,0.0,25.1,59.1,block,,assisted,left-foot,26
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Ferran Torres,0.38354563713074,0.60751634836197,9.9,54.4,goal,regular,assisted,right-foot,19
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Ferran Torres,0.34093353152275,0.0,4.0,66.2,save,,assisted,right-foot,14
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,Paris Saint-Germain,FC Barcelona,Ilya Zabarnyi,0.20347340404987,0.0,4.9,49.9,miss,,corner,head,12
2526,2025-10-01,14566650,league_phase,,FC Barcelona v Paris Saint-Germain,FC Barcelona,Paris Saint-Germain,Ferran Torres,0.035008244216442,0.0,8.0,67.1,block,,assisted,right-foot,2
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Eric García,0.084169268608093,0.0,8.5,65.8,miss,,regular,left-foot,83
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Marcus Rashford,0.03061562217772,0.14155399799347,20.0,33.2,goal,regular,assisted,right-foot,79
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Fermín López,0.1155714020133,0.61495971679688,14.1,47.7,goal,regular,assisted,left-foot,76
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Marcus Rashford,0.058781981468201,0.16440977156162,11.9,34.4,goal,regular,assisted,right-foot,74
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Lamine Yamal,0.079834580421448,0.0,9.1,38.9,block,,assisted,left-foot,72
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Frenkie de Jong,0.19315508008003,0.0,10.0,57.4,block,,assisted,right-foot,70
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Lamine Yamal,0.7884,0.78356492519379,11.5,50.0,goal,penalty,penalty,left-foot,68
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,Olympiacos FC,FC Barcelona,Ayoub El Kaabi,0.7884,0.78750735521317,11.5,50.0,goal,penalty,penalty,left-foot,53
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Fermín López,0.063562467694283,0.87141048908234,8.5,55.2,save,,corner,head,48
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Fermín López,0.19020082056522,0.80872672796249,11.7,54.5,goal,regular,assisted,left-foot,39
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Jules Koundé,0.40181174874306,0.0,2.6,49.3,miss,,corner,head,33
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,Olympiacos FC,FC Barcelona,Lorenzo Pirola,0.070659480988979,0.0,8.2,45.6,miss,,set-piece,head,28
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,Olympiacos FC,FC Barcelona,Gelson Martins,0.022561002522707,0.0,3.8,33.8,block,,regular,right-foot,27
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,Olympiacos FC,FC Barcelona,Dani García,0.06195642799139,0.0,22.4,49.1,block,,assisted,right-foot,20
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Lamine Yamal,0.052407417446375,0.0,2.0,66.4,miss,,assisted,left-foot,17
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Marcus Rashford,0.037481673061848,0.0,25.6,29.1,miss,,free-kick,right-foot,11
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Fermín López,0.32817286252975,0.96544426679611,8.9,51.8,goal,regular,assisted,left-foot,7
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,FC Barcelona,Olympiacos FC,Marcus Rashford,0.15221408009529,0.0,8.8,46.9,miss,,assisted,right-foot,5
2526,2025-10-21,14566652,league_phase,,FC Barcelona v Olympiacos FC,Olympiacos FC,FC Barcelona,Daniel Podence,0.055690605193377,0.16039621829987,20.7,56.2,save,,assisted,right-foot,1
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Robert Lewandowski,0.034873094409704,0.0,3.2,66.3,block,,assisted,right-foot,90
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Roony Bardghji,0.036368165165186,0.0,23.5,51.1,block,,assisted,right-foot,90
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Fermín López,0.036953415721655,0.0,23.1,51.3,miss,,regular,left-foot,89
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Dani Olmo,0.064019091427326,0.0,22.6,55.4,miss,,regular,right-foot,88
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,Club Brugge KV,FC Barcelona,Mamadou Diakhon,0.029964143410325,0.0,14.2,27.6,miss,,assisted,right-foot,79
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Christos Tzolis,,,8.6,65.6,goal,own,regular,head,77
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Lamine Yamal,0.020734000951052,0.0,18.5,73.2,miss,,assisted,left-foot,76
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Robert Lewandowski,0.096217535436153,0.0,9.5,44.6,block,,assisted,left-foot,74
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Lamine Yamal,0.013105584308505,0.24040931463242,21.2,70.5,save,,regular,left-foot,69
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Dani Olmo,0.028305573388934,0.0,26.4,64.1,block,,assisted,right-foot,69
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Marcus Rashford,0.036893967539072,0.0,25.9,72.0,miss,,free-kick,right-foot,67
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,Club Brugge KV,FC Barcelona,Carlos Forbs,0.60664123296738,0.91430753469467,14.7,47.7,goal,regular,assisted,left-foot,63
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,Club Brugge KV,FC Barcelona,Carlos Forbs,0.41873320937157,0.0,8.3,53.8,miss,,assisted,left-foot,62
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,Club Brugge KV,FC Barcelona,Nicolò Tresoldi,0.057057913392782,0.0,8.8,39.3,block,,assisted,left-foot,62
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Lamine Yamal,0.42129775881767,0.54205191135406,8.0,57.9,goal,regular,assisted,left-foot,61
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Eric García,0.014587060548365,0.0,29.1,41.1,post,,regular,right-foot,59
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Lamine Yamal,0.38168323040009,0.32610315084457,13.1,51.4,save,,assisted,left-foot,52
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Marcus Rashford,0.036534640938044,0.0,14.7,38.0,block,,assisted,right-foot,52
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Fermín López,0.019378190860152,0.093466527760029,15.8,68.3,save,,assisted,right-foot,51
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,Club Brugge KV,FC Barcelona,Christos Tzolis,0.047642201185226,0.0,14.4,34.9,block,,assisted,left-foot,49
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,Club Brugge KV,FC Barcelona,Joaquin Seys,0.14983665943146,0.31985917687416,7.7,32.7,save,,assisted,left-foot,49
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Lamine Yamal,0.011462857946754,0.0,20.7,71.8,block,,assisted,left-foot,45
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Ferran Torres,0.43172967433929,0.0,13.3,62.5,miss,,fast-break,right-foot,45
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Fermín López,0.084689356386662,0.0,13.0,47.7,miss,,assisted,left-foot,42
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Marcus Rashford,0.02572688087821,0.081739492714405,10.0,30.8,save,,assisted,right-foot,38
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,Club Brugge KV,FC Barcelona,Christos Tzolis,0.032958026975393,0.015289597213268,14.2,31.1,save,,fast-break,right-foot,34
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Jules Koundé,0.071162849664688,0.0,11.9,68.9,post,,assisted,right-foot,27
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Marcus Rashford,0.015353715978563,0.0,28.4,30.7,miss,,assisted,right-foot,25
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,Club Brugge KV,FC Barcelona,Carlos Forbs,0.42454382777214,0.77398747205734,11.9,62.0,goal,regular,fast-break,left-foot,17
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Marcus Rashford,0.12533503770828,0.0,13.9,40.9,miss,,assisted,left-foot,12
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Fermín López,0.021593822166324,0.0,20.0,72.8,post,,regular,left-foot,11
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,FC Barcelona,Club Brugge KV,Ferran Torres,0.37583783268929,0.82879585027695,9.5,56.7,goal,regular,fast-break,right-foot,8
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,Club Brugge KV,FC Barcelona,Nicolò Tresoldi,0.45061063766479,0.34414812922478,9.6,51.8,goal,regular,assisted,right-foot,6
2526,2025-11-05,14566745,league_phase,,Club Brugge KV v FC Barcelona,Club Brugge KV,FC Barcelona,Christos Tzolis,0.020317954942584,0.016698846593499,16.0,31.9,save,,assisted,right-foot,2
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,FC Barcelona,Chelsea,Andreas Christensen,0.015036216005683,0.0,25.4,29.9,miss,,assisted,right-foot,90
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,FC Barcelona,Chelsea,Raphinha,0.044259462505579,0.049302790313959,13.2,66.6,save,,assisted,left-foot,81
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Enzo Fernández,0.14943797886372,0.41789337992668,14.7,54.4,save,,fast-break,right-foot,79
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Liam Delap,0.23168095946312,0.39831039309502,10.3,53.0,goal,regular,assisted,right-foot,73
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Liam Delap,0.03175251558423,0.0,12.9,46.1,miss,,assisted,head,71
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Enzo Fernández,0.071028254926205,0.0,15.7,58.8,miss,,assisted,right-foot,71
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Wesley Fofana,0.071163430809975,0.0,7.3,42.7,miss,,corner,right-foot,71
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Pedro Neto,0.20056222379208,0.37828907370567,3.0,39.1,save,,fast-break,left-foot,70
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Estêvão,0.061172533780336,0.29346296191216,6.4,65.2,goal,regular,assisted,right-foot,55
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Estêvão,0.067871771752834,0.0,9.5,66.8,block,,regular,left-foot,51
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,FC Barcelona,Chelsea,Lamine Yamal,0.074201129376888,0.54078423976898,20.0,52.1,save,,assisted,left-foot,33
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Reece James,0.020960547029972,0.0,21.8,64.6,miss,,assisted,right-foot,30
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Alejandro Garnacho,0.062531270086765,0.0,14.4,42.7,block,,assisted,right-foot,30
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Jules Koundé,,,2.2,49.6,goal,own,corner,left-foot,27
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Pedro Neto,0.42972445487976,0.0,3.3,52.1,save,,corner,right-foot,27
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Enzo Fernández,0.14417809247971,0.0,12.4,43.0,miss,,assisted,right-foot,27
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Enzo Fernández,0.02879723906517,0.0,24.1,48.3,block,,assisted,right-foot,26
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Pedro Neto,0.27078884840012,0.0,11.0,63.8,miss,,assisted,right-foot,24
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,FC Barcelona,Chelsea,Robert Lewandowski,0.09372515976429,0.0,12.1,56.0,block,,assisted,right-foot,11
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,Chelsea,FC Barcelona,Reece James,0.048302762210369,0.020771972835064,21.3,42.7,save,,assisted,right-foot,8
2526,2025-11-25,14566580,league_phase,,Chelsea v FC Barcelona,FC Barcelona,Chelsea,Ferran Torres,0.43292939662933,0.0,10.5,47.4,miss,,assisted,right-foot,6
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,Eintracht Frankfurt,FC Barcelona,Rasmus Kristensen,0.050094194710255,0.18861661851406,19.5,52.3,save,,assisted,right-foot,87
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Ferran Torres,0.042388129979372,0.0,18.2,48.7,block,,regular,right-foot,81
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Alejandro Balde,0.059998005628586,0.10607627034187,2.9,31.7,save,,assisted,left-foot,81
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Ferran Torres,0.067511409521103,0.034561704844236,18.1,50.3,save,,assisted,right-foot,71
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Ferran Torres,0.057264644652605,0.0,11.6,62.0,miss,,assisted,right-foot,69
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Raphinha,0.03813960775733,0.014781462028623,23.1,47.2,save,,assisted,left-foot,62
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Marcus Rashford,0.11700233817101,0.0,13.0,42.7,block,,assisted,right-foot,59
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,Eintracht Frankfurt,FC Barcelona,Arthur Theate,0.28302764892578,0.12677855789661,9.5,48.0,save,,set-piece,left-foot,59
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Jules Koundé,0.1261770427227,0.79209226369858,7.3,57.5,goal,regular,corner,head,53
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Lamine Yamal,0.017236895859241,0.0,12.2,73.4,block,,assisted,left-foot,52
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Pedri,0.053244266659021,0.076453372836113,14.8,35.0,save,,assisted,right-foot,52
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Jules Koundé,0.2076141089201,0.22293795645237,8.0,54.4,goal,regular,assisted,head,50
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Raphinha,0.16359230875969,0.0,12.6,45.4,miss,,assisted,left-foot,48
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,Eintracht Frankfurt,FC Barcelona,Ritsu Doan,0.15429624915123,0.0,10.1,59.3,block,,assisted,left-foot,47
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,Eintracht Frankfurt,FC Barcelona,Farès Chaïbi,0.019902201369405,0.059416327625513,25.7,38.9,save,,regular,right-foot,46
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Robert Lewandowski,0.045284181833267,0.0,10.2,52.1,miss,,set-piece,head,45
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,Eintracht Frankfurt,FC Barcelona,Ellyes Skhiri,0.080078363418579,0.0,17.8,50.3,miss,,assisted,right-foot,45
2526,2025-12-09,14566651,league_phase,,FC Barcelona v Eintracht Frankfurt,FC Barcelona,Eintracht Frankfurt,Raphinha,0.028833091259003,0.0,20.3,36.0,miss,,assisted,left-foot,36
