league,season,game,team,player,league_id,season_id,game_id,team_id,player_id,position,position_id,minutes,goals,own_goals,shots,xg,xg_chain,xg_buildup,assists,xa,key_passes,yellow_cards,red_cards
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Dani Olmo,4,2024,27028,148,8292,AMC,12,65,1,0,1,0.12356333434581757,0.6822926998138428,0.5311776995658875,0,0.027551651000976562,1,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Eric Garcia,4,2024,27028,148,8045,Sub,17,25,0,0,0,0.0,0.7498775720596313,0.7498775720596313,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Ferrán Torres,4,2024,27028,148,6441,Sub,17,17,0,0,0,0.0,0.08876015990972519,0.08876015990972519,0,0.0,0,0,1
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Gerard Martín,4,2024,27028,148,12821,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Hector Fort,4,2024,27028,148,12171,Sub,17,25,0,0,1,0.018002783879637718,0.23747043311595917,0.17753444612026215,0,0.04193320870399475,1,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Iñigo Martínez,4,2024,27028,148,2484,DC,3,90,0,0,1,0.035117484629154205,0.6988217234611511,0.6988217234611511,0,0.08877429366111755,1,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Jules Koundé,4,2024,27028,148,6433,DR,2,90,0,0,1,0.027551651000976562,1.534089207649231,1.2810553312301636,1,0.2254822701215744,2,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Lamine Yamal,4,2024,27028,148,11527,AMR,11,90,2,0,5,0.6960493922233582,1.8419283628463745,1.1035208702087402,0,0.10758116096258163,1,1,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Marc Casadó,4,2024,27028,148,11151,DMC,7,90,0,0,1,0.016037043184041977,0.7498775720596313,0.7498775720596313,1,0.5723431706428528,1,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Marc-André ter Stegen,4,2024,27028,148,2090,GK,1,90,0,0,0,0.0,1.294214129447937,1.294214129447937,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Pau Cubarsí,4,2024,27028,148,12005,DC,3,65,0,0,0,0.0,0.6924453377723694,0.6924453377723694,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Pau Victor,4,2024,27028,148,10953,Sub,17,17,0,0,3,0.313132107257843,0.313132107257843,0.08877429366111755,0,0.0,0,1,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Pedri,4,2024,27028,148,8935,DMC,7,73,1,0,1,0.5723431706428528,1.4070571660995483,0.762322187423706,0,0.07239185273647308,1,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Raphinha,4,2024,27028,148,8026,AML,13,90,0,0,1,0.0107010118663311,1.3762840032577515,0.6611033082008362,0,0.8343818783760071,5,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Robert Lewandowski,4,2024,27028,148,227,FW,15,73,0,0,3,0.6799009442329407,1.21110200881958,0.5723431706428528,1,0.06522310525178909,1,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Barcelona,Álex Balde,4,2024,27028,148,9805,DL,4,90,0,0,2,0.10119789093732834,0.10119789093732834,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Abel Ruiz,4,2024,27028,223,7549,FW,15,73,0,0,1,0.08110978454351425,0.438472181558609,0.3387189209461212,0,0.01864347979426384,1,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Alejandro Francés,4,2024,27028,223,12723,DR,2,89,0,0,1,0.018493983894586563,0.6342872977256775,0.6157933473587036,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Arnau Martinez,4,2024,27028,223,10949,Sub,17,1,0,0,0,0.0,0.0577910952270031,0.0,0,0.0577910952270031,1,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Arnaut Danjuma Groeneveld,4,2024,27028,223,8066,AML,13,59,0,0,0,0.0,0.4013347327709198,0.32022494077682495,0,0.08110978454351425,1,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Bryan Gil Salvatierra,4,2024,27028,223,7338,AMR,11,58,0,0,2,0.3437098562717438,0.46136990189552307,0.08110978454351425,0,0.03655024990439415,1,1,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Cristhian Stuani,4,2024,27028,223,1709,Sub,17,17,1,0,2,0.5503462553024292,0.5971692204475403,0.04682297632098198,0,0.0,0,1,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Daley Blind,4,2024,27028,223,548,DC,3,90,0,0,0,0.0,0.2251053750514984,0.2251053750514984,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,David López,4,2024,27028,223,1857,DC,3,90,0,0,0,0.0,0.17828240990638733,0.17828240990638733,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Donny van de Beek,4,2024,27028,223,8821,Sub,17,17,0,0,1,0.04682297632098198,0.04682297632098198,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Iván Martín,4,2024,27028,223,7529,DMC,7,90,0,0,0,0.0,0.7286286950111389,0.7101346850395203,0,0.018493983894586563,1,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Jhon Solis,4,2024,27028,223,12046,DMC,7,90,0,0,0,0.0,0.21757951378822327,0.19409461319446564,0,0.023484906181693077,1,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Miguel Gutiérrez,4,2024,27028,223,8513,DL,4,90,0,0,1,0.03655024990439415,1.0193915367126465,0.9828412532806396,0,0.3670479357242584,2,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Paulo Gazzaniga,4,2024,27028,223,973,GK,1,90,0,0,0,0.0,0.12308867275714874,0.12308867275714874,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Portu,4,2024,27028,223,6118,Sub,17,31,0,0,0,0.0,0.492555171251297,0.0,1,0.492555171251297,1,1,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Viktor Tsygankov,4,2024,27028,223,11322,AMC,12,73,0,0,1,0.01864347979426384,0.37541866302490234,0.3567751944065094,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-15 Girona-Barcelona,Girona,Yáser Asprilla,4,2024,27028,223,13005,Sub,17,32,0,0,0,0.0,0.5503462553024292,0.5503462553024292,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Eric Garcia,4,2024,27037,148,8045,MC,9,90,0,0,2,0.2551492154598236,0.9584096074104309,0.9584096074104309,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Gerard Martín,4,2024,27037,148,12821,DL,4,90,0,0,0,0.0,1.1530753374099731,1.1530753374099731,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Hector Fort,4,2024,27037,148,12171,Sub,17,4,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Iñaki Peña,4,2024,27037,148,7287,Sub,17,43,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Iñigo Martínez,4,2024,27037,148,2484,DC,3,86,0,0,0,0.0,0.9810425639152527,0.9810425639152527,0,0.059283167123794556,1,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Jules Koundé,4,2024,27037,148,6433,DR,2,90,0,0,1,0.04379769042134285,1.5280978679656982,1.4821100234985352,0,0.47791051864624023,2,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Lamine Yamal,4,2024,27037,148,11527,FWR,14,90,0,0,2,0.14934171736240387,1.966269850730896,0.9723025560379028,1,1.0834258794784546,3,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Marc Casadó,4,2024,27037,148,11151,Sub,17,26,0,0,0,0.0,0.21370770037174225,0.21370770037174225,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Marc-André ter Stegen,4,2024,27037,148,2090,GK,1,47,0,0,0,0.0,0.9556229710578918,0.9556229710578918,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Pablo Torre,4,2024,27037,148,11025,MC,9,64,1,0,1,0.04152167588472366,0.47922760248184204,0.47922760248184204,1,0.45405489206314087,2,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Pau Cubarsí,4,2024,27037,148,12005,Sub,17,26,0,0,0,0.0,0.04379769042134285,0.04379769042134285,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Pau Victor,4,2024,27037,148,10953,Sub,17,26,0,0,0,0.0,0.10994279384613037,0.04379769042134285,1,0.06614509969949722,1,1,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Pedri,4,2024,27037,148,8935,MC,9,64,0,0,1,0.059283167123794556,1.0225642919540405,1.0225642919540405,1,0.1529356837272644,3,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Raphinha,4,2024,27037,148,8026,FWL,16,90,2,0,6,1.5416111946105957,2.1470370292663574,0.437705934047699,0,0.16771982610225677,2,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Robert Lewandowski,4,2024,27037,148,227,FW,15,90,2,0,4,2.2734031677246094,1.0810602903366089,0.21143168210983276,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Barcelona,Sergi Domínguez,4,2024,27037,148,12823,DC,3,64,0,0,0,0.0,1.0225642919540405,1.0225642919540405,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Ayoze Pérez,4,2024,27037,154,770,FW,15,90,1,0,2,0.9810633659362793,1.726194977760315,0.0,0,0.7451316714286804,2,1,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Daniel Parejo,4,2024,27037,154,2378,MC,9,75,0,0,1,0.06895067542791367,0.06895067542791367,0.0,0,0.0,0,1,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Denis Suárez,4,2024,27037,154,2308,Sub,17,7,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Diego Conde,4,2024,27037,154,9698,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Eric Bailly,4,2024,27037,154,1739,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Ilias Akhomach,4,2024,27037,154,10121,Sub,17,7,0,0,0,0.0,0.11118663847446442,0.0,0,0.11118663847446442,1,1,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Kiko Femenía,4,2024,27037,154,5043,DR,2,90,0,0,0,0.0,0.06895067542791367,0.06895067542791367,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Logan Costa,4,2024,27037,154,8200,DC,3,90,0,0,1,0.10092487186193466,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Nicolas Pepe,4,2024,27037,154,5656,FW,15,83,0,0,4,0.8924588561058044,1.4676809310913086,0.0,1,0.6314747333526611,3,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Pape Alassane Gueye,4,2024,27037,154,8696,Sub,17,15,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Ramón Terrats,4,2024,27037,154,10947,Sub,17,7,0,0,0,0.0,0.11118663847446442,0.11118663847446442,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Santiago Comesaña,4,2024,27037,154,7070,MC,9,83,0,0,0,0.0,0.2162778526544571,0.2162778526544571,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Sergi Cardona,4,2024,27037,154,11744,DL,4,90,0,0,1,0.060243573039770126,0.6271237134933472,0.5668801069259644,0,0.0,0,1,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Thierno Barry,4,2024,27037,154,12916,Sub,17,22,0,0,1,0.11118663847446442,0.11118663847446442,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Yeremi Pino,4,2024,27037,154,9024,MR,8,68,0,0,2,0.13354529440402985,0.29357045888900757,0.0,0,0.2162778526544571,3,0,0
ESP-La Liga,2425,2024-09-22 Villarreal-Barcelona,Villarreal,Álex Baena,4,2024,27037,154,8417,ML,10,83,0,0,1,0.052980225533246994,0.7673760652542114,0.7143958210945129,0,0.10092487186193466,1,1,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Eric Garcia,4,2024,27043,148,8045,DMC,7,90,0,0,1,0.5537927746772766,0.10151394456624985,0.10151394456624985,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Ferrán Torres,4,2024,27043,148,6441,Sub,17,26,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Gerard Martín,4,2024,27043,148,12821,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Hector Fort,4,2024,27043,148,12171,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Iñaki Peña,4,2024,27043,148,7287,GK,1,90,0,0,0,0.0,0.1166306659579277,0.1166306659579277,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Iñigo Martínez,4,2024,27043,148,2484,DC,3,90,0,0,0,0.0,0.18261563777923584,0.15299083292484283,0,0.029624808579683304,1,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Jules Koundé,4,2024,27043,148,6433,DR,2,90,0,0,0,0.0,1.2046098709106445,1.2046098709106445,0,0.40439724922180176,1,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Lamine Yamal,4,2024,27043,148,11527,AMR,11,90,0,0,3,0.10312212258577347,0.18801939487457275,0.12828485667705536,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Marc Casadó,4,2024,27043,148,11151,DMC,7,90,0,0,2,0.0909975990653038,0.2646586000919342,0.11999059468507767,0,0.08155804872512817,1,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Pablo Torre,4,2024,27043,148,11025,AMC,12,64,0,0,0,0.0,0.10151394456624985,0.10151394456624985,0,0.038403984159231186,1,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Pau Cubarsí,4,2024,27043,148,12005,DC,3,89,0,0,0,0.0,0.5874978303909302,0.5573880672454834,0,0.5839024782180786,2,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Pedri,4,2024,27043,148,8935,Sub,17,12,0,0,0,0.0,0.40439724922180176,0.40439724922180176,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Raphinha,4,2024,27043,148,8026,AML,13,90,0,0,4,0.57830810546875,0.685157299041748,0.4675072133541107,0,0.20651152729988098,3,1,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Robert Lewandowski,4,2024,27043,148,227,FW,15,78,1,0,4,0.8433667421340942,0.9064766764640808,0.06310996413230896,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Barcelona,Álex Balde,4,2024,27043,148,9805,DL,4,89,0,0,1,0.038403984159231186,0.699665367603302,0.5870128870010376,0,0.07424848526716232,1,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Abdoulaye Keita,4,2024,27043,142,13105,Sub,17,26,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Alex Sola,4,2024,27043,142,7424,ML,10,64,0,0,0,0.0,0.45467472076416016,0.0,0,0.45467472076416016,2,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Bertug Yildirim,4,2024,27043,142,12039,Sub,17,9,0,0,1,0.07757855951786041,0.07757855951786041,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Borja Mayoral,4,2024,27043,142,2252,Sub,17,26,0,0,1,0.27408814430236816,0.27408814430236816,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Carles Aleñá,4,2024,27043,142,5058,MC,9,64,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Carles Pérez,4,2024,27043,142,7609,MR,8,90,0,0,2,0.5111515522003174,0.5887301564216614,0.07757855951786041,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Christantus Uche,4,2024,27043,142,12726,FW,15,81,0,0,0,0.0,0.014835961163043976,0.014835961163043976,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,David Soria,4,2024,27043,142,2415,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Diego Rico,4,2024,27043,142,5065,Sub,17,2,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Djené Dakonam,4,2024,27043,142,6151,DR,2,88,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Jesús Santiago,4,2024,27043,142,10561,MC,9,64,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Juan Berrocal,4,2024,27043,142,7186,DC,3,90,0,0,0,0.0,0.27408814430236816,0.27408814430236816,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Juan Iglesias,4,2024,27043,142,9218,DL,4,90,0,0,1,0.009237842634320259,0.29816192388534546,0.014835961163043976,0,0.27408814430236816,1,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Luis Milla,4,2024,27043,142,8725,DMC,7,90,0,0,1,0.014835961163043976,0.09241452068090439,0.07757855951786041,0,0.04295876994729042,1,0,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Mauro Arambarri,4,2024,27043,142,3264,Sub,17,26,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0
ESP-La Liga,2425,2024-09-25 Barcelona-Getafe,Getafe,Omar Alderete,4,2024,27043,142,8986,DC,3,90,0,0,1,0.04295876994729042,0.07757855951786041,0.07757855951786041,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Eric Garcia,4,2024,27056,148,8045,MC,9,90,0,0,1,0.03917114436626434,0.17054317891597748,0.17054317891597748,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Ferrán Torres,4,2024,27056,148,6441,FWR,14,90,0,0,2,0.32283633947372437,0.24541501700878143,0.11829912662506104,1,0.03963301703333855,1,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Gerard Martín,4,2024,27056,148,12821,DL,4,72,0,0,0,0.0,0.2786273658275604,0.2587415277957916,1,0.019885839894413948,1,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Hector Fort,4,2024,27056,148,12171,Sub,17,3,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Iñaki Peña,4,2024,27056,148,7287,GK,1,90,0,0,0,0.0,0.05224405229091644,0.05224405229091644,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Jules Koundé,4,2024,27056,148,6433,DR,2,90,0,0,1,0.05295952036976814,0.3109855651855469,0.2580260634422302,0,0.15747027099132538,2,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Lamine Yamal,4,2024,27056,148,11527,Sub,17,29,1,0,3,0.09161730855703354,0.06344221532344818,0.0,0,0.25916266441345215,2,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Marc Casadó,4,2024,27056,148,11151,Sub,17,18,0,0,1,0.012611031532287598,0.05224405229091644,0.03963301703333855,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Pablo Torre,4,2024,27056,148,11025,MC,9,61,0,0,0,0.0,0.05295952036976814,0.05295952036976814,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Pau Cubarsí,4,2024,27056,148,12005,DC,3,90,0,0,0,0.0,0.21089166402816772,0.15793214738368988,0,0.05295952036976814,1,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Pau Victor,4,2024,27056,148,10953,FWL,16,61,1,0,1,0.019885839894413948,0.07284535467624664,0.05295952036976814,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Pedri,4,2024,27056,148,8935,MC,9,90,0,0,0,0.0,0.03963301703333855,0.03963301703333855,0,0.0,0,1,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Raphinha,4,2024,27056,148,8026,Sub,17,29,0,0,1,0.023809198290109634,0.16353611648082733,0.03963301703333855,0,0.15207819640636444,4,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Robert Lewandowski,4,2024,27056,148,227,FW,15,72,0,0,2,0.18892313539981842,0.11829912662506104,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Sergi Domínguez,4,2024,27056,148,12823,DC,3,87,0,0,0,0.0,0.20578201115131378,0.20578201115131378,0,0.0,0,1,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Barcelona,Álex Balde,4,2024,27056,148,9805,Sub,17,18,0,0,0,0.0,0.03642022982239723,0.03642022982239723,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Abel Bretones,4,2024,27056,157,12790,Sub,17,11,1,0,1,0.038616932928562164,0.038616932928562164,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Aimar Oroz,4,2024,27056,157,8424,MC,9,90,0,0,0,0.0,0.5825934410095215,0.47503989934921265,0,0.10755353420972824,1,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Alejandro Catena,4,2024,27056,157,7604,DC,3,90,0,0,0,0.0,0.13340337574481964,0.13340337574481964,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Ante Budimir,4,2024,27056,157,1235,FW,15,79,2,0,3,1.299741506576538,0.556463897228241,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Bryan Zaragoza,4,2024,27056,157,10143,FWL,16,79,1,0,1,0.8410021662712097,1.3160420656204224,0.026129532605409622,1,0.44891035556793213,1,1,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Enzo Boyomo,4,2024,27056,157,12893,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Jesús Areso,4,2024,27056,157,9768,DR,2,86,0,0,1,0.04448068514466286,0.04448068514466286,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Jorge Herrando,4,2024,27056,157,10858,Sub,17,4,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Juan Cruz,4,2024,27056,157,8744,DL,4,86,0,0,1,0.05875390022993088,0.13553598523139954,0.07678208500146866,0,0.026129532605409622,1,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Lucas Torró,4,2024,27056,157,7050,MC,9,90,0,0,0,0.0,0.9177842736244202,0.8671317100524902,0,0.050652552396059036,1,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Nacho Vidal,4,2024,27056,157,5162,Sub,17,4,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Pablo Ibáñez,4,2024,27056,157,10857,MC,9,90,0,0,2,0.07678208500146866,0.9177842736244202,0.0,1,0.8410021662712097,1,1,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Raul García,4,2024,27056,157,8042,Sub,17,11,0,0,1,0.13340337574481964,0.13340337574481964,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Rubén García,4,2024,27056,157,2183,FWR,14,61,0,0,1,0.007887553423643112,0.007887553423643112,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Rubén Peña,4,2024,27056,157,5075,Sub,17,29,0,0,0,0.0,0.13340337574481964,0.0,0,0.13340337574481964,1,0,0
ESP-La Liga,2425,2024-09-28 Osasuna-Barcelona,Osasuna,Sergio Herrera,4,2024,27056,157,7859,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2425,2024-10-06 Alaves-Barcelona,Alaves,Abdelkabir Abqar,4,2024,27064,158,9297,DC,3,72,0,0,1,0.10694964230060577,0.08115575462579727,0.029944825917482376,0,0.051210932433605194,1,0,0
ESP-La Liga,2425,2024-10-06 Alaves-Barcelona,Alaves,Abderrahmane Rebbach,4,2024,27064,158,11825,AML,13,90,0,0,0,0.0,0.10451672226190567,0.10451672226190567,0,0.05883194878697395,1,0,0
ESP-La Liga,2425,2024-10-06 Alaves-Barcelona,Alaves,Adrián Pica,4,2024,27064,158,12718,Sub,17,18,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
