player,us_np_xg,us_xa,us_xg_chain,us_shots,us_np_goals,ss_shotsFromInsideTheBox,ss_totalShots,ss_bigChancesCreated,ss_keyPasses,ss_possessionWonAttThird,ss_ballRecovery,ss_wasFouled,ss_dispossessed,ss_possessionLost,ss_successfulDribbles,ss_touches,ss_aerialDuelsWon,ss_totalDuelsWon,ss_minutesPlayed,season_nineties,age,league,team,seasons,fifa_value_eur,fifa_contract_end,fifa_pace,fifa_release_clause_eur,ss_aerialDuelsWonPercentage,ss_groundDuelsWonPercentage,ss_accuratePassesPercentage,fifa_best_position,fifa_defensive_work_rate,fifa_stamina,fifa_aggression,pos,team_poss,np_xg_p90,npxg_per_shot,xa_p90,xg_chain_p90,key_passes_p90,big_chances_created_p90,press_won_att3rd_p90,ball_recov_p90,fouled_p90,dispossessed_p90,dribbles_p90,box_shot_share,np_g_minus_xg,FINISH,LINK,PRESS,HOLDUP,SPACE,gates_passed,score,role
Pedro Neto,9.57060599885881,14.500266651622951,33.70071325451136,105.0,9.0,68.0,105.0,23.0,102.0,30.0,165.0,58.0,55.0,742.0,81.0,2754.0,21.0,201.0,4924.0,54.4,25.0,ENG-Premier League,Chelsea,2,36500000.0,2031.0,91.0,72100000.0,27.5898520084565,43.751623184984,87.98557366643101,RM,,81.0,68.0,"MF,FW",57.400000000000006,0.1759302573319634,0.0911486285605601,0.26654901933130426,0.6194984054138118,1.875,0.4227941176470588,0.5514705882352942,3.0330882352941178,1.0661764705882353,1.0110294117647058,1.4889705882352942,0.6476190476190476,-0.5706059988588095,-0.8551585673450692,1.074217420545324,0.019003697702313797,-0.3588793576384311,1.2019660208083884,2,0.18502845231602008,wide/AM
Ollie Watkins,35.93784612324089,6.692425791174173,40.64644593372941,167.0,30.0,153.0,167.0,11.0,48.0,27.0,92.0,65.0,93.0,540.0,36.0,1671.0,88.0,221.0,5462.0,60.4,29.0,ENG-Premier League,Aston Villa,2,30500000.0,2028.0,77.0,58000000.0,39.989759344598,37.322557749387,73.42183250111651,ST,,88.0,76.0,FW,52.1,0.5949974523715379,0.21519668337269993,0.11080175150950618,0.6729544028763148,0.794701986754967,0.18211920529801326,0.4470198675496689,1.5231788079470199,1.076158940397351,1.5397350993377483,0.5960264900662252,0.9161676646706587,-5.937846123240888,1.7980871851240476,-0.12996430118149316,-0.6598817781885208,-0.3133608025040684,-0.37377162818744875,1,0.18198450074420694,CF
Eberechi Eze,13.162074347957969,9.653071123175323,29.118907902389765,165.0,14.0,79.0,165.0,15.0,75.0,35.0,225.0,91.0,69.0,623.0,96.0,2559.0,17.0,262.0,4500.0,49.8,27.0,ENG-Premier League,Arsenal,2,48500000.0,2029.0,74.0,93400000.0,22.24025974026,55.278440204911,83.172340830984,CAM,,76.0,58.0,"MF,FW",56.65,0.264298681685903,0.07977014756338163,0.19383676954167317,0.584717026152405,1.5060240963855422,0.30120481927710846,0.7028112449799198,4.518072289156627,1.8273092369477912,1.385542168674699,1.9277108433734942,0.47878787878787876,0.8379256520420313,-0.6312813760763254,0.47113927897001184,0.829319131867941,0.2082739897818437,0.16434558127281768,3,0.18172123775520901,wide/AM
Evanilson,24.783185126259923,4.9843045538291335,31.33692217618227,145.0,16.0,128.0,143.0,5.0,57.0,43.0,147.0,90.0,63.0,415.0,23.0,1469.0,89.0,231.0,5094.0,56.3,25.0,ENG-Premier League,Bournemouth,2,21500000.0,2029.0,76.0,42500000.0,37.803030303030496,47.7379235760635,74.0566959921795,ST,,74.0,73.0,FW,49.3,0.4401986700934267,0.1709185181121374,0.08853116436641445,0.5566060777297028,1.0124333925399644,0.08880994671403197,0.763765541740675,2.61101243339254,1.5985790408525755,1.119005328596803,0.40852575488454707,0.8951048951048951,-8.783185126259923,0.8318107241488557,-0.3828836698936551,0.5377840916443979,0.3006218930449731,-0.5574654557991525,2,0.18126204747955282,CF
Moses Simon,6.746724863536656,13.055024400353432,25.001515351235867,78.0,7.0,53.0,78.0,21.0,88.0,39.0,186.0,70.0,100.0,848.0,94.0,2256.0,18.0,215.0,4645.0,51.2,30.0,FRA-Ligue 1,Paris,2,7500000.0,2028.0,88.0,14300000.0,21.5277777777775,42.1148317267035,79.899620184482,LW,,67.0,38.0,"MF,FW",50.4,0.1317719699909503,0.0864964726094443,0.25498094531940296,0.4883108467038255,1.71875,0.41015625,0.76171875,3.6328125,1.3671875,1.953125,1.8359375,0.6794871794871795,0.2532751364633441,-1.0594634933491391,0.7782586013552948,0.7838068596789864,-0.5494957448219168,1.1738491681610268,2,0.18011316243820272,wide/AM
Giovanni Simeone,13.447973367758095,2.8556667892262335,17.705806088633835,91.0,12.0,73.0,92.0,3.0,31.0,24.0,103.0,57.0,59.0,361.0,28.0,1058.0,43.0,144.0,2685.0,29.5,30.0,ITA-Serie A,Napoli,2,7500000.0,,71.0,0.0,26.115123194562,42.1519112695585,72.2400261608895,ST,,65.0,78.0,FW,56.8,0.4558635039917998,0.14777992711822083,0.09680226404156723,0.6001968165638588,1.0508474576271187,0.1016949152542373,0.8135593220338984,3.4915254237288136,1.9322033898305084,2.0,0.9491525423728814,0.7934782608695652,-1.4479733677580953,0.6826501468632529,-0.2622387148812788,0.9010615257284986,-0.12036378068368855,-0.625977254518738,2,0.17336400786082928,CF
Mohammed Kudus,9.584542420692742,6.3048063749447465,20.94256515800953,101.0,7.0,69.0,101.0,7.0,56.0,28.0,233.0,79.0,147.0,744.0,144.0,2439.0,22.0,312.0,4146.0,45.900000000000006,24.0,ENG-Premier League,Tottenham,2,33500000.0,2031.0,89.0,66200000.0,29.749830966869503,42.811671087533,87.72127133635601,LM,,73.0,68.0,"MF,FW",52.55,0.20881356036367626,0.09489645961081923,0.1373596160118681,0.4562650361222119,1.2200435729847494,0.15250544662309368,0.6100217864923747,5.076252723311546,1.7211328976034856,3.202614379084967,3.137254901960784,0.6831683168316832,-2.584542420692742,-0.7004841499361749,-0.17241063678915455,0.6947452560103212,-0.32902115154394573,1.998011935457142,2,0.1710739721077113,wide/AM
Alieu Fadera,4.15930631570518,4.2342111226171255,13.169950956478715,41.0,3.0,26.0,41.0,7.0,31.0,22.0,147.0,86.0,53.0,426.0,37.0,1487.0,19.0,241.0,2646.0,29.3,23.0,ITA-Serie A,Sassuolo,2,3000000.0,,82.0,0.0,39.335664335664,48.8991359255565,77.8681993641265,RM,,70.0,72.0,FW,46.2,0.14195584695239521,0.1014464955050044,0.14451232500399747,0.4494863807671916,1.0580204778156996,0.23890784982935154,0.7508532423208191,5.017064846416382,2.9351535836177476,1.8088737201365188,1.2627986348122866,0.6341463414634146,-1.1593063157051802,-0.8882715815954556,-0.1442035066398234,1.0933542729651,1.012259784013796,0.38902095925516667,3,0.1707441940245447,wide/AM
Mattéo Tramoni,2.4520444069057703,2.884499185718596,7.110495939850807,28.0,1.0,16.0,28.0,4.0,28.0,18.0,66.0,15.0,18.0,233.0,8.0,691.0,12.0,67.0,1615.0,17.8,25.0,ITA-Serie A,Pisa,1,5500000.0,2028.0,89.0,10300000.0,60.0,41.666666666667,72.176308539945,CAM,,80.0,58.0,"MF,FW",40.2,0.13775530375875114,0.08757301453234893,0.1620505160516065,0.3994660640365622,1.5730337078651684,0.2247191011235955,1.0112359550561798,3.7078651685393256,0.8426966292134831,1.0112359550561798,0.449438202247191,0.5714285714285714,-1.4520444069057703,-1.0277913723247387,0.03890973542581862,1.534416844927017,0.28114036388733116,0.4524585575303396,3,0.169702797973324,wide/AM
Crysencio Summerville,7.513069646432997,5.39447972457856,15.442818496376276,68.0,6.0,54.0,68.0,7.0,45.0,19.0,158.0,90.0,55.0,450.0,64.0,1638.0,11.0,223.0,3271.0,36.099999999999994,23.0,ENG-Premier League,West Ham,2,21000000.0,2029.0,89.0,41500000.0,29.5031055900625,51.130747831779004,81.00319086234549,CAM,,74.0,47.0,"MF,FW",45.5,0.20811827275437667,0.11048631832989701,0.1494315713179657,0.42777890571679444,1.2465373961218837,0.19390581717451527,0.5263157894736843,4.376731301939059,2.4930747922437675,1.5235457063711915,1.772853185595568,0.7941176470588235,-1.5130696464329967,-0.5636580119254733,-0.11630237472221702,0.27660916429126303,0.6249326763575417,1.2134511126145389,3,0.1610893045421421,wide/AM
Tanguy Coulibaly,4.956881604157388,1.4983827639371157,6.335359319113195,30.0,3.0,23.0,30.0,1.0,18.0,11.0,75.0,21.0,34.0,196.0,32.0,690.0,22.0,110.0,1482.0,16.5,23.0,FRA-Ligue 1,Montpellier,1,,,,,48.888888888889,42.512077294686,82.122905027933,,,,,"MF,FW",45.3,0.30041706691862957,0.16522938680524626,0.09081107660224944,0.38396117085534515,1.0909090909090908,0.06060606060606061,0.6666666666666666,4.545454545454546,1.2727272727272727,2.0606060606060606,1.9393939393939394,0.7666666666666667,-1.9568816041573882,0.26589056194133553,-0.599275818011938,0.73002267830825,0.08905433038774868,0.5335042764347072,2,0.15604201266736778,?
Patrik Schick,28.683081859722733,4.085145927965641,31.860096774995327,140.0,32.0,127.0,141.0,6.0,25.0,13.0,52.0,43.0,46.0,347.0,20.0,1332.0,108.0,184.0,3689.0,40.8,29.0,GER-Bundesliga,Leverkusen,2,54000000.0,2030.0,72.0,91800000.0,50.730837789660995,37.018821526530004,79.4457220944575,ST,,69.0,65.0,FW,59.2,0.7030167122481062,0.20487915614087668,0.10012612568543239,0.7808847248773365,0.6127450980392157,0.14705882352941177,0.3186274509803922,1.2745098039215688,1.053921568627451,1.1274509803921569,0.4901960784313726,0.900709219858156,3.3169181402772665,2.1038578347159054,-0.12067052013811003,-1.097927180146935,0.008436969446288772,-0.8140104527478984,2,0.1553753701198204,CF
Dušan Vlahović,18.82719596941024,2.99136795848608,24.05781565885991,126.0,12.0,99.0,126.0,4.0,27.0,17.0,44.0,36.0,47.0,330.0,12.0,970.0,64.0,119.0,2773.0,30.6,25.0,ITA-Serie A,Juventus,2,34500000.0,2028.0,77.0,61200000.0,46.928635953026,36.8667255075025,70.65259740259751,ST,,74.0,80.0,FW,57.400000000000006,0.6152678421375896,0.1494221902334146,0.09775712282634248,0.786203126106533,0.8823529411764706,0.13071895424836602,0.5555555555555556,1.4379084967320261,1.1764705882352942,1.5359477124183005,0.39215686274509803,0.7857142857142857,-6.827195969410241,1.2846914705305499,-0.04284168340133927,-0.3624637065642561,-0.09236444369502216,-0.49100112199795365,2,0.15046487061550506,CF
Thierno Barry,23.4656231533736,4.670212930068374,29.315282377414412,111.0,18.0,100.0,110.0,9.0,36.0,21.0,71.0,59.0,50.0,545.0,27.0,1392.0,232.0,332.0,4254.0,47.1,22.0,ENG-Premier League,Everton,2,17000000.0,2029.0,80.0,35700000.0,56.220657276995496,32.0402298850575,61.423317579711,ST,,66.0,61.0,FW,42.349999999999994,0.4982085595196093,0.21140201039075315,0.0991552639080334,0.6224051460172911,0.7643312101910827,0.19108280254777069,0.445859872611465,1.5074309978768576,1.2526539278131634,1.0615711252653928,0.5732484076433121,0.9090909090909091,-5.465623153373599,1.4075207191178518,-0.25827025394080116,-0.667169487250751,0.12619122420011686,-0.15923910949830136,1,0.1489215360493848,CF
Adam Hložek,7.040362112224102,2.8081529047340155,12.762904856353998,62.0,8.0,41.0,62.0,7.0,22.0,14.0,67.0,31.0,40.0,290.0,33.0,890.0,43.0,128.0,1910.0,21.3,23.0,GER-Bundesliga,Hoffenheim,2,17000000.0,2029.0,78.0,32300000.0,58.641975308642,37.352071005917,76.3560763560765,ST,,77.0,69.0,"FW,MF",52.0,0.33053343249878414,0.11355422761651777,0.13183816454150307,0.5991974110964318,1.0328638497652582,0.32863849765258213,0.6572769953051643,3.1455399061032865,1.4553990610328638,1.8779342723004695,1.5492957746478873,0.6612903225806451,0.959637887775898,-0.08516426987419409,0.05244505450120502,0.35718225545011056,0.3208195329426465,0.25025586070456746,3,0.14891795629385693,CF
Beto,20.214485632255673,2.3905384223908186,20.412733213976026,92.0,17.0,85.0,92.0,3.0,24.0,18.0,66.0,35.0,67.0,466.0,33.0,1162.0,191.0,288.0,3154.0,34.4,27.0,ENG-Premier League,Everton,2,8000000.0,2027.0,74.0,15200000.0,46.486928104575,34.947312961012,60.365675990675996,ST,,70.0,72.0,FW,42.349999999999994,0.5876303962865022,0.21972266991582254,0.0694923959997331,0.593393407383024,0.6976744186046512,0.0872093023255814,0.5232558139534884,1.9186046511627908,1.0174418604651163,1.9476744186046513,0.9593023255813954,0.9239130434782609,-3.2144856322556734,1.8114083540082104,-0.5328519099136011,-0.33866878259132954,-0.31850242501949266,-0.39251049304436086,0,0.1452534167958084,CF
Domenico Berardi,4.499643106944859,5.058273881673813,13.033610694110394,40.0,6.0,29.0,40.0,8.0,33.0,13.0,78.0,34.0,18.0,277.0,11.0,1023.0,13.0,83.0,1970.0,21.8,30.0,ITA-Serie A,Sassuolo,1,29500000.0,2029.0,82.0,53100000.0,40.625,45.751633986928,76.970633693972,RW,,75.0,85.0,FW,46.2,0.20640564710756235,0.11249107767362147,0.2320309120033859,0.5978720501885502,1.5137614678899083,0.36697247706422015,0.5963302752293578,3.5779816513761467,1.5596330275229358,0.8256880733944953,0.5045871559633027,0.725,1.500356893055141,-0.5520440891624437,0.7180381598869361,0.2850232532848689,0.3417677155156023,-0.04696722120475577,3,0.14272324248472384,wide/AM
Junior Adamu,8.108775089494884,3.299277584068477,10.604301981627941,45.0,3.0,38.0,43.0,6.0,21.0,13.0,66.0,31.0,27.0,289.0,15.0,780.0,76.0,142.0,2011.0,22.2,24.0,GER-Bundesliga,Freiburg,2,,,,,38.609625668449,43.7061711079945,61.611527006359495,,,,,FW,48.45,0.36526013916643624,0.1801950019887752,0.14861610739047196,0.47767126043369107,0.9459459459459459,0.2702702702702703,0.5855855855855856,2.9729729729729732,1.3963963963963963,1.2162162162162162,0.6756756756756757,0.8837209302325582,-5.108775089494884,0.6386248860626671,-0.10351051374327275,0.1042716073047453,0.07296393185336285,-0.1931613594494952,3,0.13660330040137778,?
Riccardo Orsolini,14.39628323353827,6.361444059759378,26.390092654153705,157.0,18.0,111.0,157.0,9.0,56.0,23.0,131.0,90.0,53.0,655.0,65.0,2001.0,52.0,244.0,4015.0,44.4,28.0,ITA-Serie A,Bologna,2,36500000.0,2027.0,79.0,62100000.0,55.7282003710575,52.1741699161055,70.643587578572,RM,,74.0,45.0,"MF,FW",56.650000000000006,0.32424061336797905,0.09169607155119917,0.1432757671116977,0.594371456174633,1.2612612612612613,0.20270270270270271,0.5180180180180181,2.9504504504504507,2.027027027027027,1.1936936936936937,1.463963963963964,0.7070063694267515,3.60371676646173,-0.30378401988529286,0.09229897314375696,-0.09953081691687103,1.1170056610910766,0.2770650083022352,3,0.13633317534023856,wide/AM
Farid El Melali,3.502854608930648,3.686480900272727,8.904582250863314,46.0,2.0,20.0,46.0,6.0,25.0,17.0,100.0,46.0,40.0,331.0,52.0,982.0,6.0,132.0,1901.0,21.0,27.0,FRA-Ligue 1,Angers,1,,,,,22.222222222222,46.666666666667,77.904328018223,,,,,"MF,FW",41.55,0.16680260042526895,0.07614901323762278,0.17554670953679652,0.42402772623158635,1.1904761904761905,0.2857142857142857,0.8095238095238095,4.761904761904762,2.1904761904761907,1.9047619047619047,2.4761904761904763,0.43478260869565216,-1.5028546089306478,-1.022902023088654,0.046222350855310124,1.2025616366220906,0.0739711939425211,0.8421740234430137,3,0.13376419187391234,?
Jorge de Frutos,18.39760907366872,7.478993365075439,30.115911828354,115.0,15.0,98.0,115.0,12.0,63.0,35.0,180.0,72.0,73.0,700.0,60.0,1971.0,34.0,233.0,4994.0,55.099999999999994,28.0,ESP-La Liga,Rayo Vallecano,2,,,,,37.377450980392,41.066842389835,74.9503424732285,,,,,"FW,MF",52.6,0.33389490151848855,0.15997920933624973,0.13573490680717676,0.5465682727468967,1.1433756805807624,0.21778584392014522,0.6352087114337569,3.266787658802178,1.3067150635208713,1.32486388384755,1.088929219600726,0.8521739130434782,-3.3976090736687183,0.34230495442229447,-0.038805087141877255,0.3223385117157727,-0.10445352660659481,0.044468465092350494,3,0.13134490993612222,?
Mikel Oyarzabal,18.14873036928475,8.858953930437565,34.40441262163222,122.0,13.0,98.0,122.0,17.0,57.0,37.0,141.0,64.0,74.0,602.0,45.0,2073.0,72.0,233.0,4976.0,55.1,28.0,ESP-La Liga,Real Sociedad,2,,,,,32.831275033378,47.5332068311195,75.5598455598455,,,,,FW,52.55,0.3293780466294873,0.1487600849941373,0.16077956316583603,0.6243995031149223,1.0344827586206897,0.308529945553539,0.6715063520871143,2.558983666061706,1.161524500907441,1.3430127041742286,0.8166969147005444,0.8032786885245902,-5.148730369284749,0.22535210480262496,0.21066877421454652,0.2542572461482406,-0.11642079050968294,-0.11207106324085354,3,0.12558289092136052,?
Tiago Tomás,11.097560185939074,3.8658226877450943,17.37831139191985,77.0,11.0,54.0,77.0,6.0,31.0,13.0,110.0,77.0,52.0,436.0,42.0,1429.0,19.0,186.0,2935.0,32.2,23.0,GER-Bundesliga,Stuttgart,2,12000000.0,2029.0,86.0,22800000.0,26.84331797235,49.956312800349494,75.583990863787,ST,,80.0,61.0,"MF,FW",57.45,0.34464472627139975,0.144124158258949,0.12005660520947496,0.5396991115503059,0.9627329192546583,0.18633540372670807,0.40372670807453415,3.416149068322981,2.391304347826087,1.6149068322981366,1.3043478260869563,0.7012987012987013,-0.09756018593907356,0.24015574804161544,-0.20647790293366516,-0.320003137368438,0.4499799914562669,0.7164198717180013,2,0.11937881327944017,CF
Jean-Philippe Mateta,27.24303856678307,5.102404439821839,33.773381577804685,132.0,20.0,106.0,133.0,9.0,38.0,33.0,125.0,47.0,86.0,551.0,34.0,1519.0,131.0,239.0,4876.0,54.0,28.0,ENG-Premier League,Crystal Palace,2,31000000.0,2027.0,75.0,58900000.0,39.016480595428,35.824482695477,65.15873015873001,ST,,68.0,81.0,FW,44.349999999999994,0.5045007141996865,0.20638665580896265,0.09448897110781183,0.6254329921815682,0.7037037037037037,0.16666666666666666,0.6111111111111112,2.314814814814815,0.8703703703703703,1.5925925925925926,0.6296296296296297,0.7969924812030075,-7.243038566783071,1.3858634431370587,-0.31400127642920295,0.016829525161804998,-0.5069768405181752,-0.5062026975781758,1,0.11935451599487232,CF
Mathys Tel,4.864642482250929,5.921139447018504,11.291438756510615,58.0,5.0,43.0,58.0,10.0,44.0,19.0,110.0,39.0,53.0,446.0,54.0,1240.0,20.0,148.0,2292.0,27.9,20.0,ENG-Premier League,Tottenham,2,23500000.0,2031.0,86.0,49400000.0,33.868092691621996,42.0925366193905,77.059470127534,ST,,67.0,48.0,FW,52.55,0.17435994560039172,0.08387314624570567,0.2122272203232439,0.40471106654159916,1.5770609318996416,0.35842293906810035,0.6810035842293907,3.9426523297491043,1.3978494623655915,1.899641577060932,1.935483870967742,0.7413793103448276,0.13535751774907112,-0.9259943890386633,0.377318370415639,0.6234061698629036,-0.20895341643761686,1.0793368988355136,3,0.11806975167650918,CF
Moritz Broschinski,4.342191630974412,2.26239719055593,8.05997022241354,37.0,1.0,24.0,35.0,4.0,12.0,15.0,58.0,15.0,28.0,227.0,14.0,572.0,26.0,73.0,1309.0,15.4,23.0,GER-Bundesliga,Bochum,1,,,,,40.0,33.333333333333,69.918699186992,,,,,"FW,MF",45.5,0.28196049551781893,0.117356530566876,0.1469089084776578,0.523374689767113,0.7792207792207793,0.2597402597402597,0.974025974025974,3.766233766233766,0.974025974025974,1.8181818181818181,0.9090909090909091,0.6857142857142857,-3.342191630974412,-0.2301450257571924,-0.11422186385888103,1.4396372542859617,-0.5340217355714809,-0.058942496048978256,2,0.11289109371010511,?
Jarrod Bowen,16.56736015714705,16.065295724198222,29.837376050651073,166.0,20.0,118.0,166.0,27.0,97.0,57.0,288.0,100.0,154.0,1033.0,97.0,3027.0,45.0,333.0,6384.0,70.8,28.0,ENG-Premier League,West Ham,2,36500000.0,2030.0,76.0,69400000.0,28.3333333333335,43.220621792501504,76.456674473068,RM,,83.0,62.0,"MF,FW",45.5,0.23400226210659675,0.09980337444064488,0.22691095655647206,0.42143186512219033,1.3700564971751412,0.38135593220338987,0.8050847457627119,4.067796610169491,1.4124293785310735,2.1751412429378534,1.3700564971751412,0.7108433734939759,3.43263984285295,-0.5637987631054034,0.41400543252523747,1.018334579129418,-0.3551798166947657,-0.00456425279448025,2,0.11225697275745523,wide/AM
Dennis Man,7.004470095038414,4.645356995984912,12.554394412785769,49.0,4.0,35.0,49.0,5.0,45.0,12.0,72.0,17.0,31.0,289.0,25.0,1094.0,9.0,64.0,2005.0,22.2,25.0,ITA-Serie A,Parma,1,,,,,34.615384615385,35.483870967742,81.526104417671,,,,,"MF,FW",44.2,0.3155166709476763,0.14294836928649823,0.2092503151344555,0.5655132618371967,2.027027027027027,0.22522522522522523,0.5405405405405406,3.2432432432432434,0.7657657657657658,1.3963963963963963,1.1261261261261262,0.7142857142857143,-3.004470095038414,0.12231479658884045,0.645659277330557,0.03876927206580791,-0.6553894400700002,0.0658574997444849,2,0.11131758184418365,?
Brenden Aaronson,5.881288753822446,5.662709843367338,13.203591203317046,46.0,4.0,28.0,47.0,9.0,34.0,16.0,130.0,51.0,74.0,364.0,31.0,1277.0,24.0,156.0,2473.0,27.2,24.0,ENG-Premier League,Leeds United,1,10000000.0,2027.0,80.0,19800000.0,33.333333333333,41.640378548896,81.137724550898,RM,,88.0,54.0,"MF,FW",45.7,0.2162238512434723,0.1278541033439662,0.20818786188850508,0.48542614718077376,1.25,0.33088235294117646,0.5882352941176471,4.779411764705882,1.875,2.7205882352941178,1.1397058823529411,0.5957446808510638,-1.8812887538224459,-0.37850693879799324,0.3361331560637463,0.5576062379692516,-0.10417987594433692,0.1664863254179425,3,0.11027376933132943,wide/AM
Keinan Davis,9.914743635803461,6.778708007186651,18.928485959768295,79.0,8.0,71.0,79.0,8.0,51.0,25.0,109.0,59.0,65.0,354.0,47.0,1196.0,97.0,222.0,3150.0,34.7,27.0,ITA-Serie A,Udinese,2,4600000.0,2027.0,68.0,8300000.000000001,45.583479626721,41.928439884241,77.26527265272651,ST,,60.0,80.0,FW,46.400000000000006,0.28572748229981154,0.12550308399751217,0.19535181576906774,0.5454895089270402,1.4697406340057635,0.23054755043227665,0.7204610951008645,3.141210374639769,1.7002881844380402,1.8731988472622476,1.3544668587896251,0.8987341772151899,-1.914743635803461,-0.14342690598569935,0.36381335456405833,0.5415002370153184,0.26032522940581937,-0.6205430735845209,3,0.10936398292084819,CF
Williot Swedberg,10.604115275666118,4.3347863629460335,18.096103586256504,55.0,9.0,45.0,55.0,7.0,26.0,14.0,77.0,66.0,34.0,333.0,20.0,1133.0,10.0,147.0,2615.0,29.1,21.0,ESP-La Liga,Celta Vigo,2,11500000.0,2029.0,74.0,26500000.0,23.641304347826,47.2520395019325,76.93340494092351,CAM,,78.0,57.0,"FW,MF",52.0,0.3644025867926501,0.19280209592120215,0.1489617306854307,0.6218592297682647,0.8934707903780068,0.24054982817869414,0.4810996563573883,2.6460481099656357,2.268041237113402,1.1683848797250858,0.6872852233676976,0.8181818181818182,-1.6041152756661177,0.74818439073065,0.055734829164750324,-0.2829326531979816,0.29450709502457006,-0.5489262751269112,2,0.10623039731890262,wide/AM
Justin Njinmah,11.289273528382182,2.995932658202946,19.782031200826168,93.0,8.0,73.0,93.0,4.0,28.0,19.0,69.0,42.0,20.0,382.0,32.0,1181.0,33.0,135.0,2913.0,32.2,24.0,GER-Bundesliga,Werder Bremen,2,3600000.0,2027.0,88.0,6400000.0,44.590643274853505,52.74926686217,71.075058392778,ST,,74.0,35.0,"FW,MF",50.6,0.3505985567820553,0.12139003793959335,0.0930413869007126,0.6143487950567132,0.8695652173913043,0.12422360248447203,0.5900621118012421,2.142857142857143,1.3043478260869563,0.6211180124223602,0.9937888198757763,0.7849462365591398,-3.289273528382182,0.058829339377014844,-0.3078923320890709,-0.08734303687796728,0.5377616010856895,0.6895952614785935,2,0.10436917383103497,CF
