player,ss_accuratePasses,ss_totalPasses,ss_accurateOwnHalfPasses,ss_accurateOppositionHalfPasses,ss_accurateFinalThirdPasses,ss_accurateLongBalls,ss_clearances,ss_interceptions,ss_blockedShots,ss_tackles,ss_tacklesWon,ss_aerialDuelsWon,ss_groundDuelsWon,ss_successfulDribbles,ss_errorLeadToShot,ss_errorLeadToGoal,ss_dribbledPast,ss_fouls,ss_ballRecovery,ss_accuratePasses_adj,ss_totalPasses_adj,ss_accurateOwnHalfPasses_adj,ss_accurateOppositionHalfPasses_adj,ss_accurateFinalThirdPasses_adj,ss_accurateLongBalls_adj,ss_clearances_adj,ss_interceptions_adj,ss_blockedShots_adj,ss_tackles_adj,ss_tacklesWon_adj,ss_aerialDuelsWon_adj,ss_groundDuelsWon_adj,ss_successfulDribbles_adj,ss_errorLeadToShot_adj,ss_errorLeadToGoal_adj,ss_dribbledPast_adj,ss_fouls_adj,ss_ballRecovery_adj,season_nineties,nineties,age,league,team,pos,seasons,fifa_value_eur,fifa_release_clause_eur,fifa_contract_end,fifa_pace,fifa_sprint_speed,fifa_acceleration,fifa_best_position,fifa_height,fifa_defensive_awareness,fifa_composure,fifa_overall_rating,fifa_potential,ss_accuratePassesPercentage,ss_accurateLongBallsPercentage,ss_aerialDuelsWonPercentage,ss_groundDuelsWonPercentage,ss_totalDuelsWonPercentage,ss_tacklesWonPercentage,ss_accuratePasses_p90,ss_accurateOwnHalfPasses_p90,ss_accurateOppositionHalfPasses_p90,ss_accurateFinalThirdPasses_p90,ss_accurateLongBalls_p90,ss_clearances_p90,ss_interceptions_p90,ss_blockedShots_p90,ss_aerialDuelsWon_p90,ss_successfulDribbles_p90,ss_errorLeadToShot_p90,ss_dribbledPast_p90,ss_fouls_p90,ss_ballRecovery_p90,ss_tackles_p90,is_cb,BUILD,PROGRESS,AERIAL,DUEL,PACE,SECURE,FIT,FLOOR,thin
Jaydee Canvot,554.0,633.0,334.0,222.0,76.0,20.0,60.0,11.0,2.0,25.0,12.0,19.0,37.0,9.0,0.0,1.0,7.0,19.0,60.0,599.9465359477124,685.6014379084967,361.62562091503264,240.49424836601304,82.45882352941176,21.712026143790847,55.361963190184056,10.122699386503069,1.8404907975460123,23.042944785276074,11.061349693251534,17.539877300613497,34.122699386503065,9.737385620915031,0.0,1.086666666666667,6.4601226993865035,17.503067484662576,55.398773006134974,29.1,27.1,19.0,FRA-Ligue 1,Toulouse,"DF,MF",2,8500000.0,17900000.0,2029.0,76.0,83.0,68.0,CB,"188cm 6'2""",74.0,65.0,74.0,85.0,89.113350757223,32.6190476190475,56.6666666666665,53.1982942430705,54.424398625429504,48.913043478261,20.616719448374994,12.426997282303526,8.26440716034409,2.833636547402466,0.7461177369000291,1.9024729618619949,0.34785908544684085,0.06324710644488014,0.6027449244197078,0.3346180625743997,0.0,0.22199734362152931,0.6014799822908101,1.9037379039908924,0.7918537726898994,True,26.0,25.0,23.0,21.0,75.0,81.0,43.8,21.0,False
Nicolás Valentini,678.0,966.0,417.0,261.0,111.0,67.0,190.0,30.0,5.0,66.0,40.0,103.0,84.0,7.0,1.0,0.0,23.0,52.0,98.0,839.3472174013652,1196.4177368969108,515.7329052412356,323.61431216012954,137.6626749971075,83.38591924100427,153.40490797546013,24.202453987730067,3.957055214723927,53.18404907975461,32.177914110429455,83.14110429447854,67.76687116564418,8.609221335184541,1.2164179104477613,0.0,18.570552147239265,42.07361963190185,79.24539877300614,28.2,28.2,24.0,ITA-Serie A,Hellas Verona,DF,2,4400000.0,0.0,,72.0,72.0,72.0,CB,"185cm 6'1""",75.0,70.0,73.0,79.0,70.083781934601,30.909571655209,71.610250525913,53.0,61.7764471057885,60.2764976958525,29.76408572345267,18.288400895079278,11.475684828373389,4.881655141741401,2.9569474908157543,5.439890353739721,0.858243049210286,0.1403211069051038,2.9482661097332814,0.3052915367086717,0.043135386895310684,0.658530217987208,1.491972327372406,2.810120523865466,1.8859591872253407,True,4.0,46.0,92.0,48.0,60.0,34.0,43.8,4.0,False
Terry Yegbe,1016.0,1153.0,789.0,227.0,56.0,63.0,126.0,23.0,0.0,15.0,9.0,19.0,25.0,2.0,3.0,1.0,5.0,19.0,59.0,1016.0,1153.0,789.0,227.0,56.0,63.0,126.0,23.0,0.0,15.0,9.0,19.0,25.0,2.0,3.0,1.0,5.0,19.0,59.0,21.8,21.8,24.0,FRA-Ligue 1,Metz,DF,1,3000000.0,6600000.0,2029.0,79.0,79.0,78.0,CB,"195cm 6'5""",62.0,55.0,70.0,77.0,88.117953165655,42.857142857143,54.285714285714,47.169811320755,50.0,60.0,46.60550458715596,36.19266055045871,10.412844036697248,2.568807339449541,2.8899082568807337,5.779816513761467,1.055045871559633,0.0,0.8715596330275229,0.09174311926605504,0.13761467889908258,0.2293577981651376,0.8715596330275229,2.706422018348624,0.6880733944954128,True,58.0,13.0,18.0,19.0,85.0,42.0,43.8,13.0,True
Logan Costa,1371.0,1557.0,949.0,422.0,154.0,108.0,110.0,21.0,0.0,39.0,21.0,46.0,42.0,0.0,2.0,0.0,5.0,20.0,106.0,1410.23241431404,1601.3838117269381,976.2062458691341,434.026168444906,158.49214427343972,111.09271079218205,107.01226993865032,20.441717791411044,0.0,37.899795501022496,20.441717791411044,44.77709611451943,40.8200408997955,0.0,2.054621848739496,0.0,4.8670756646216775,19.404907975460123,103.05521472392638,30.0,29.0,24.0,ESP-La Liga,Villarreal,DF,2,15000000.0,34500000.0,2030.0,60.0,60.0,59.0,CB,"190cm 6'3""",77.0,75.0,77.0,83.0,92.03512033361801,76.237623762376,26.7441860465115,57.03125,54.0,27.6315789473685,47.00774714380133,32.5402081956378,14.467538948163533,5.283071475781324,3.7030903597394014,3.5670756646216772,0.6813905930470348,0.0,1.492569870483981,0.0,0.0684873949579832,0.16223585548738925,0.6468302658486708,3.4351738241308793,1.26332651670075,True,82.0,41.0,8.0,26.0,19.0,69.0,43.7,8.0,False
Rasmus Kristensen,1879.0,2368.0,852.0,1040.0,522.0,95.0,147.0,39.0,11.0,105.0,66.0,76.0,164.0,36.0,2.0,0.0,43.0,48.0,212.0,1772.7148929943296,2234.1226632522403,801.6880848728736,983.8175525882568,494.6350832266325,89.0146369123834,155.69120654396727,41.697341513292436,11.505112474437627,111.70347648261759,70.65644171779141,80.71165644171779,174.37832310838445,34.09314797878178,1.8729943296140479,0.0,45.43762781186094,51.38650306748467,225.33128834355827,45.0,45.0,28.0,GER-Bundesliga,Frankfurt,"DF,MF",2,17000000.0,28900000.0,2029.0,69.0,72.0,66.0,RB,"187cm 6'2""",80.0,74.0,79.0,79.0,79.356873095262,40.916764533177,58.4242424242425,53.068830394411506,54.642826932836996,63.835666912307,39.39366428876288,17.815290774952746,21.86261227973904,10.99189073836961,1.9781030424974089,3.4598045898659393,0.9266075891842763,0.25566916609861395,1.7935923653715065,0.757625510639595,0.04162209621364551,1.0097250624857987,1.1419222903885482,5.007361963190184,2.482299477391502,True,17.0,95.0,43.0,38.0,49.0,42.0,43.7,17.0,False
Johan Vásquez,3190.0,3737.0,2341.0,851.0,301.0,179.0,299.0,95.0,15.0,115.0,69.0,167.0,204.0,13.0,1.0,1.0,36.0,54.0,244.0,3300.8906384814495,3867.2242234685073,2424.4843615185505,878.5510138050043,309.28160051768765,185.27361949956858,288.8997955010225,91.53374233128835,14.314928425357873,111.1002044989775,66.83026584867076,160.50715746421267,197.56237218813905,13.378235547886108,1.0723684210526314,1.0020491803278688,34.74846625766871,51.86094069529652,235.51738241308794,69.5,69.5,26.0,ITA-Serie A,Genoa,DF,2,6500000.0,12200000.0,2028.0,61.0,63.0,59.0,CB,"185cm 6'1""",76.0,69.0,75.0,78.0,85.348616129513,39.3265503875965,51.359037984348,64.4144144144145,57.9753103300095,59.88196125908,47.49482933066834,34.88466707220936,12.64102178136697,4.45009497147752,2.6658074748139367,4.15683158994277,1.3170322637595446,0.20597019317061688,2.3094555030821966,0.1924925978113109,0.015429761453994696,0.4999779317650174,0.7462005855438348,3.3887393152962293,1.5985640935104677,True,44.0,41.0,35.0,62.0,22.0,60.0,43.7,22.0,False
Torbjørn Heggem,1097.0,1196.0,824.0,273.0,60.0,84.0,102.0,24.0,3.0,32.0,19.0,37.0,52.0,8.0,2.0,1.0,9.0,31.0,91.0,971.798913043478,1059.4999999999998,729.9565217391304,241.84239130434776,53.15217391304347,74.41304347826086,115.14110429447854,27.092024539877304,3.386503067484663,36.12269938650307,21.4478527607362,41.766871165644176,58.69938650306749,7.08695652173913,1.7717391304347825,0.8858695652173912,10.15950920245399,34.993865030674854,102.72392638036813,23.5,23.5,26.0,ITA-Serie A,Bologna,DF,1,4600000.0,8199999.999999999,2027.0,73.0,75.0,70.0,CB,"192cm 6'4""",73.0,68.0,74.0,76.0,91.722408026756,65.116279069767,45.121951219512,53.061224489796,49.444444444444,59.375,41.35314523589268,31.061979648473635,10.291165587419053,2.2617946345975946,3.1665124884366325,4.899621459339512,1.1528521080798853,0.14410651350998566,1.7773136666231564,0.30157261794634593,0.07539315448658648,0.432319540529957,1.4891006396031854,4.371230909802899,1.5371361441065137,True,72.0,24.0,18.0,25.0,65.0,32.0,43.5,18.0,True
Ousmane Camara,1325.0,1462.0,1059.0,266.0,37.0,49.0,193.0,31.0,1.0,51.0,33.0,59.0,60.0,3.0,1.0,1.0,8.0,23.0,123.0,1548.1647994531595,1708.2310864981346,1237.32908334685,310.8357161063095,43.240870542438074,57.324958871098545,165.12883435582825,26.562372188139054,0.8568507157464212,43.64212678936605,28.23312883435583,50.49693251533742,51.353783231083845,3.5011933174224343,1.1670644391408116,1.1670644391408116,6.840490797546012,19.693251533742334,105.30674846625766,33.0,33.0,22.0,FRA-Ligue 1,Angers,DF,2,4200000.0,8700000.0,2029.0,52.0,58.0,44.0,CB,"197cm 6'6""",69.0,64.0,73.0,78.0,90.801027900147,45.792079207921,54.7619047619045,61.129568106312,57.629020194465,69.4148936170215,46.914084831913925,37.4948207074803,9.419264124433623,1.3103294103769114,1.737119965790865,5.003904071388734,0.8049203693375471,0.025965173204437007,1.530210076222346,0.10609676719461922,0.03536558906487308,0.20728759992563672,0.596765197992192,3.1911135898865957,1.32248869058685,True,70.0,9.0,27.0,67.0,6.0,68.0,43.5,6.0,False
Catena,2723.0,3206.0,1893.0,831.0,218.0,291.0,434.0,68.0,8.0,87.0,59.0,149.0,127.0,14.0,4.0,2.0,27.0,82.0,224.0,2865.3512431169697,3373.816230046165,1991.3329857055455,875.0789949385394,229.28929584515268,306.26302908949333,412.22699386503064,64.57873210633946,7.613496932515337,82.60531697341513,56.06543967280163,141.6278118609407,120.58691206543966,14.75513098615051,4.211218643973525,2.08974358974359,25.59713701431493,77.96319018404908,212.83435582822085,68.30000000000001,68.30000000000001,30.0,ESP-La Liga,Osasuna,DF,2,11500000.0,24200000.0,2028.0,64.0,64.0,64.0,CB,"194cm 6'4""",78.0,70.0,78.0,78.0,84.892696488817,50.098947717685,61.733112993183,52.276114347649,56.9400122216185,68.23966065747601,41.95243401342561,29.155680610622916,12.8122839668893,3.3570907151559686,4.484085345380575,6.035534317203961,0.9455158434310315,0.11147140457562718,2.0736136436448125,0.2160341286405638,0.06165766682245277,0.3747750660953869,1.1414815546712895,3.1161691922140675,1.2094482719387278,True,43.0,35.0,59.0,45.0,30.0,51.0,43.2,30.0,False
Hjalmar Ekdal,579.0,681.0,422.0,157.0,38.0,30.0,125.0,12.0,2.0,24.0,16.0,52.0,31.0,2.0,1.0,1.0,4.0,5.0,49.0,666.1905882352941,783.5505882352941,485.54823529411766,180.64235294117643,43.72235294117647,34.51764705882353,108.640081799591,10.429447852760736,1.738241308793456,20.858895705521476,13.905930470347649,45.194274028629856,26.94274028629857,2.3011764705882354,1.1505882352941177,1.1505882352941177,3.476482617586912,4.34560327198364,42.58691206543968,17.1,17.1,26.0,ENG-Premier League,Burnley,DF,1,2000000.0,4000000.0,2027.0,53.0,56.0,49.0,CB,"188cm 6'2""",72.0,72.0,71.0,73.0,85.022026431718,38.461538461538,61.904761904762,67.391304347826,63.846153846154,66.666666666667,38.95851393188854,28.394633642930856,10.563880288957685,2.556862745098039,2.0185758513931886,6.353221157870818,0.6099092311555986,0.10165153852593309,2.6429400016742606,0.1345717234262126,0.0672858617131063,0.20330307705186618,0.25412884631483273,2.490462693885361,1.2198184623111974,True,26.0,18.0,71.0,86.0,6.0,64.0,43.0,6.0,True
Tylel Tati,836.0,950.0,660.0,176.0,44.0,31.0,79.0,17.0,3.0,19.0,12.0,13.0,41.0,8.0,2.0,1.0,4.0,23.0,58.0,971.0308788598574,1103.4441805225651,766.6033254156769,204.4275534441805,51.10688836104512,36.00712589073634,68.01431492842536,14.635991820040902,2.5828220858895707,16.357873210633947,10.331288343558285,11.192229038854808,35.29856850715747,9.292161520190025,2.3230403800475057,1.1615201900237528,3.4437627811860945,19.80163599182004,49.93456032719837,19.1,19.1,17.0,FRA-Ligue 1,Nantes,DF,1,3000000.0,7900000.0,2030.0,69.0,73.0,65.0,CB,"192cm 6'4""",68.0,68.0,69.0,83.0,88.0,33.333333333333,48.148148148148,59.420289855072,56.25,63.157894736842,50.8393130293119,40.13629975998308,10.703013269328821,2.6757533173322052,1.8851898372113265,3.5609588967761967,0.7662822942429791,0.13522628721934923,0.5859805779505135,0.48650060315131016,0.12162515078782751,0.18030171629246566,1.0367348686816773,2.614374886240752,0.8564331523892118,True,55.0,33.0,7.0,55.0,49.0,43.0,42.9,7.0,True
Federico Baschirotto,2541.0,2934.0,1978.0,563.0,138.0,190.0,421.0,49.0,8.0,63.0,38.0,162.0,83.0,5.0,4.0,1.0,17.0,76.0,173.0,2760.5303956728794,3187.3500499735437,2149.282791463343,611.2476042095362,149.84231877241461,207.83003115997414,387.7423312883435,45.37832310838446,7.337423312883436,57.91820040899795,34.781186094069525,148.3680981595092,76.40490797546012,5.5151096478334996,4.331589158680699,1.0493562231759657,15.856850715746418,70.65030674846625,159.53783231083844,66.2,66.2,28.0,ITA-Serie A,Cremonese,DF,2,5500000.0,10300000.0,2028.0,69.0,72.0,66.0,CB,"187cm 6'2""",79.0,69.0,75.0,76.0,86.5930771224935,45.631859038016,60.077310320029,48.658536585366,55.240805232311004,58.783783783784,41.6998549195299,32.46650742391757,9.23334749561233,2.263479135534964,3.139426452567585,5.857134913721201,0.6854731587369253,0.11083721016440234,2.241209941986544,0.08330981341138216,0.0654318604030317,0.2395294670052329,1.0672251774692787,2.409937043970369,0.874897287144984,True,46.0,8.0,56.0,25.0,49.0,62.0,42.7,8.0,False
Renato Veiga,1476.0,1676.0,1067.0,409.0,148.0,94.0,158.0,24.0,3.0,28.0,15.0,52.0,38.0,3.0,1.0,0.0,20.0,30.0,96.0,1594.8596487781879,1809.5113223854796,1154.6904887247583,440.16916005342966,158.7300070715801,102.07447552447552,144.30265848670757,22.100204498977508,2.730061349693252,27.817995910020453,15.208588957055216,48.10020449897751,37.95705521472393,2.5646853146853146,1.098876404494382,0.0,20.278118609406956,28.85889570552147,89.69938650306749,41.7,39.7,22.0,ITA-Serie A,Juventus,DF,2,19500000.0,42400000.0,2032.0,80.0,83.0,76.0,CB,"190cm 6'3""",77.0,72.0,78.0,83.0,86.248822421102,41.527355623100505,56.818181818182,42.2550629447185,49.285714285714505,57.0175438596495,38.2460347428822,27.690419393879093,10.555615349003109,3.806474989726141,2.447829149267998,3.4604954073550975,0.5299809232368706,0.0654690971149461,1.1534821222776381,0.06150324495648236,0.026351952146148248,0.4862858179713898,0.6920598490532726,2.1510644245339923,0.6670982232618813,True,32.0,19.0,27.0,12.0,88.0,61.0,42.7,12.0,False
Tiago Gabriel,1196.0,1368.0,892.0,304.0,56.0,70.0,254.0,45.0,2.0,63.0,39.0,129.0,103.0,1.0,3.0,1.0,13.0,29.0,88.0,1400.5357741204296,1601.9524982753521,1044.6650241450675,355.8707499753622,65.5003942051838,81.86143687789495,217.0736196319019,38.37423312883436,1.7055214723926382,53.723926380368106,33.25766871165644,110.22085889570553,87.83435582822086,1.172661870503597,3.5179856115107917,1.172661870503597,11.085889570552148,24.73006134969325,75.12883435582823,36.9,36.9,20.0,ITA-Serie A,Lecce,DF,2,2900000.0,5800000.0,2027.0,63.0,65.0,61.0,CB,"195cm 6'5""",67.0,60.0,69.0,77.0,87.4623493975905,63.7410071942445,74.82174688057,34.1059602649005,75.246548323471,30.952380952381,37.954899027653916,28.310705261383944,9.644193766269979,1.7750784337448184,2.218467124062194,5.882753919563737,1.0399521173125843,0.04622009410278152,2.9870151462250822,0.03177945448519233,0.09533836345557702,0.3004306116680799,0.670191364490332,2.036011771160657,1.4559329642376182,True,52.0,5.0,94.0,31.0,28.0,46.0,42.6,5.0,False
Antoine Mendy,1388.0,1639.0,886.0,505.0,160.0,64.0,147.0,26.0,6.0,84.0,56.0,81.0,126.0,11.0,4.0,2.0,31.0,43.0,160.0,1456.2316607934524,1719.405601909742,929.5902785040355,529.7298033420485,167.83756280550188,67.30045242696374,139.84662576687114,24.813905930470348,5.705521472392638,80.26993865030674,53.53783231083844,77.11042944785277,120.38036809815951,11.484301466409004,4.197940206888712,2.1123110151187907,29.597137014314928,41.032719836400815,152.67075664621677,32.5,32.5,21.0,FRA-Ligue 1,Nice,"DF,MF",2,4900000.0,10300000.0,2028.0,67.0,69.0,65.0,CB,"187cm 6'2""",73.0,67.0,72.0,81.0,84.30338526771749,36.580427446569,60.656565656566,57.0295602018745,58.5695032730075,67.4074074074075,44.80712802441392,28.60277780012417,16.299378564370723,5.16423270170775,2.0707831515988846,4.302973100519112,0.7635047978606261,0.1755545068428504,2.37262859839547,0.35336312204335396,0.12916739098119115,0.9106811389019978,1.2625452257354097,4.6975617429605165,2.4698442661632845,True,30.0,65.0,63.0,59.0,40.0,15.0,42.6,15.0,False
Fali Candé,845.0,1039.0,569.0,277.0,91.0,51.0,116.0,17.0,2.0,34.0,28.0,51.0,67.0,9.0,2.0,1.0,11.0,33.0,105.0,912.4282546721571,1121.6124485270825,614.5414950902755,298.9710167880899,98.22853975292999,55.14222363002851,107.6155419222904,15.723926380368098,1.844580777096115,31.560327198364014,26.02658486707567,47.284253578732105,62.130879345603276,9.758314855875833,2.142698764649984,1.0842572062084257,10.23517382413088,30.63803680981595,97.42535787321066,22.7,22.7,27.0,ITA-Serie A,Sassuolo,DF,2,2000000.0,3800000.0,2028.0,80.0,81.0,79.0,CB,"184cm 6'0""",72.0,70.0,71.0,73.0,79.4345179294675,29.9418604651165,44.033101045296,55.999197431782,50.114870509607,88.0,40.19507729833291,27.072312559042974,13.170529373924666,4.327248447265639,2.42917284713782,4.740772771907066,0.6926839815140131,0.08125906507031344,2.0830067655829123,0.42988171171259176,0.09439201606387596,0.45088871471942205,1.3496932515337423,4.291865985603994,1.3903227840688994,True,14.0,51.0,23.0,48.0,89.0,27.0,42.3,14.0,True
Jaka Bijol,2283.0,2711.0,1589.0,696.0,208.0,207.0,342.0,62.0,7.0,69.0,39.0,176.0,90.0,4.0,2.0,0.0,25.0,68.0,164.0,2394.368922226755,2842.9869311649295,1667.0759559396206,729.3650001854394,218.10990524051476,216.76784389719242,325.2024539877301,59.10838445807771,6.63394683026585,65.8036809815951,37.21472392638037,167.85685071574645,85.70552147239263,4.212077661981233,2.1060388309906166,0.0,23.946830265848675,65.05316973415134,156.3660531697342,53.9,53.9,26.0,ENG-Premier League,Leeds United,DF,2,11500000.0,22700000.0,2030.0,64.0,64.0,63.0,CB,"190cm 6'3""",79.0,70.0,77.0,79.0,84.342262268555,49.7330960854095,59.7270615563295,51.825396825396496,56.034354273790996,55.9928443649375,44.422428983798795,30.929052985892778,13.531818185258617,4.0465659599353385,4.021666862656631,6.0334407047816345,1.0966305094263027,0.12307879091402318,3.1142272860064275,0.07814615328351082,0.03907307664175541,0.4442825652291034,1.2069233716911194,2.90103994749043,1.2208475135731929,True,46.0,32.0,68.0,27.0,30.0,53.0,42.1,27.0,False
Nahuel Tenaglia,1901.0,2335.0,1099.0,814.0,302.0,137.0,291.0,93.0,9.0,162.0,106.0,95.0,275.0,27.0,3.0,2.0,50.0,68.0,233.0,1978.1123074169432,2434.9773099640647,1138.580729991326,852.485219809723,318.145227244565,142.73468629097766,279.8834355828221,88.78732106339469,8.623721881390594,153.85276073619633,100.77300613496934,90.75460122699387,261.5112474437628,28.51731354380361,3.17557241398301,2.0332640332640333,47.177914110429455,64.76891615541922,222.48875255623722,68.5,68.5,29.0,ESP-La Liga,Alavés,DF,2,9000000.0,19800000.0,2027.0,72.0,73.0,70.0,CB,"180cm 5'11""",80.0,76.0,77.0,77.0,80.41303898353951,42.002250155183006,47.9897959183675,62.676205617382,58.061016274324004,65.8617424242425,28.87755193309406,16.621616496223737,12.445039705251432,4.64445587218343,2.0837180480434694,4.085889570552147,1.2961652709984626,0.12589375009329334,1.324884689445166,0.41631114662487023,0.046358721372014744,0.6887286731449556,0.9455316227068499,3.2480109862224413,2.2460257041780487,True,14.0,51.0,13.0,68.0,60.0,49.0,42.1,13.0,False
Ozan Kabak,959.0,1132.0,571.0,388.0,110.0,34.0,140.0,25.0,7.0,20.0,15.0,115.0,34.0,6.0,3.0,1.0,5.0,27.0,63.0,848.0126582278481,1000.99095840868,504.9168173598553,343.0958408679928,97.26943942133816,30.06509945750452,158.32310838445807,28.2719836400818,7.916155419222903,22.61758691206544,16.96319018404908,130.05112474437627,38.44989775051125,5.305605786618445,2.6528028933092225,0.8842676311030742,5.65439672801636,30.533742331288344,71.24539877300613,19.5,19.5,25.0,GER-Bundesliga,Hoffenheim,DF,1,8500000.0,15100000.0,2030.0,60.0,67.0,52.0,CB,"187cm 6'2""",70.0,67.0,76.0,78.0,84.717314487633,35.416666666667,64.606741573034,49.275362318841,60.323886639676,75.0,43.487828627069135,25.893170121018223,17.594658506050912,4.988176380581444,1.5417999721797189,8.119133763305541,1.4498453148759898,0.4059566881652771,6.669288448429552,0.2720823480317151,0.13604117401585755,0.289969062975198,1.5658329400660689,3.653610193487494,1.159876251900792,True,26.0,65.0,87.0,53.0,19.0,29.0,42.0,19.0,True
Víctor Chust,1369.0,1518.0,818.0,551.0,218.0,63.0,86.0,20.0,0.0,63.0,34.0,29.0,81.0,8.0,3.0,0.0,21.0,38.0,91.0,1160.2097053726168,1286.485268630849,693.2443674176776,466.9653379549393,184.75216637781628,53.39168110918544,101.47648261758692,23.599182004089982,0.0,74.33742331288344,40.11860940695297,34.218813905930475,95.57668711656444,6.779896013864817,2.542461005199306,0.0,24.77914110429448,44.83844580777097,107.37627811860942,24.1,24.1,25.0,ESP-La Liga,Elche,DF,1,4000000.0,0.0,,71.0,73.0,68.0,CB,"182cm 6'0""",73.0,68.0,73.0,78.0,90.184453227931,45.0,46.774193548387,55.102040816327,52.631578947368,53.968253968254,48.14148155073099,28.76532644886629,19.3761551018647,7.666064994930136,2.2154224526632964,4.2106424322650176,0.97921917029419,0.0,1.4198677969265756,0.28132348605248203,0.10549630726968075,1.0281801288088996,1.860516423558961,4.455447224838565,3.0845403864266987,True,62.0,80.0,12.0,25.0,56.0,12.0,42.0,12.0,True
Ben White,799.0,944.0,335.0,467.0,290.0,28.0,63.0,25.0,5.0,35.0,23.0,30.0,49.0,3.0,0.0,0.0,30.0,15.0,65.0,688.8644037692106,813.9729835844894,288.79122574131543,402.6513854092659,250.11049620461432,24.1394570541824,73.05112474437628,28.99795501022495,5.807770961145195,40.57259713701431,26.670756646216773,34.785276073619634,56.77096114519428,2.601063829787234,0.0,0.0,34.82617586912066,17.402862985685072,75.34764826175869,21.1,21.1,27.0,ENG-Premier League,Arsenal,DF,2,29500000.0,54600000.0,2028.0,70.0,71.0,68.0,RB,"186cm 6'1""",82.0,81.0,82.0,82.0,84.039548022599,39.20595533498749,55.5555555555555,48.6567164179105,49.738012067323,65.0,32.64760207437017,13.686787949825375,19.083004047832507,11.853578019176034,1.1440500973546162,3.4621386134775487,1.3743106639917038,0.2752498085850803,1.6485912831099352,0.1232731672884945,0.0,1.6505296620436332,0.824780236288392,3.570978590604677,1.9228719022281664,True,16.0,74.0,32.0,28.0,52.0,61.0,41.8,16.0,True
Moritz Jenz,1620.0,1864.0,1172.0,448.0,104.0,55.0,253.0,42.0,3.0,68.0,42.0,138.0,82.0,2.0,4.0,0.0,11.0,58.0,129.0,1671.0776963103121,1920.0497871333964,1207.5737543361715,463.5039419741407,106.80329549038157,56.20312992746768,247.41104294478527,42.036809815950924,2.7791411042944785,66.74846625766871,40.99386503067485,135.66257668711657,80.4478527607362,1.9404761904761905,4.099416587827184,0.0,10.711656441717793,56.54601226993866,127.11656441717791,37.7,37.7,26.0,GER-Bundesliga,Mainz 05,DF,2,6500000.0,11500000.0,2027.0,62.0,59.0,66.0,CB,"190cm 6'3""",75.0,66.0,75.0,78.0,86.68599970024499,33.233751092975496,65.9222497932175,55.018018018018,61.268088822355,62.152777777778,44.325668337143554,32.031134067272454,12.294534269871104,2.832978660222323,1.4907992023200975,6.562627133813932,1.1150347431286716,0.07371727067094107,3.598476835202031,0.05147151698875836,0.10873784052591999,0.2841288180827001,1.4998942246668079,3.3717921596068408,1.7705163463572602,True,37.0,17.0,87.0,52.0,26.0,39.0,41.6,17.0,False
